"subject_id","group","wave","fcOrder","item","forecast","form","resolution_31May2024","unit","diff","diff_standardized","diff_standardized_to_reg"
"ASNPnjJhR3uNgopLHQ9Y","reg",2,"fcCB","G1920",8e+05,"D",550347492,"USD",549547492,0.89804848548825,NA
"ASNPnjJhR3uNgopLHQ9Y","reg",2,"fcCB","G2006",50,"D",38.6,"percent",11.4,3.40253924267808,NA
"Je7hQucSMLQWqrCCwqTD","reg",2,"fcED","G1472",2.6,"A",2.6,"percent",0,-0.887320579158736,NA
"Je7hQucSMLQWqrCCwqTD","reg",2,"fcED","G1948",260000,"A",2126085,"count",1866085,3.3175017506259,NA
"jNBKatcwaUXY3CsYCnbg","reg",2,"fcAE","C1039",46,"B",4.23,"percent",41.77,2.89438034587148,NA
"jNBKatcwaUXY3CsYCnbg","reg",2,"fcAE","G2063",6403,"B",8986,"count",2583,-0.244671044892997,NA
"XcEGK0YT24vUTt758M2g","reg",2,"fcCB","G1920",260,"D",550347492,"USD",550347232,0.901570179858887,NA
"XcEGK0YT24vUTt758M2g","reg",2,"fcCB","G2006",28,"D",38.6,"percent",10.6,3.09956477316823,NA
"omfSFxzu7MrjjSSafj2q","reg",2,"fcCB","G1920",6e+08,"D",550347492,"USD",49652508,-1.30326362977735,NA
"omfSFxzu7MrjjSSafj2q","reg",2,"fcCB","G2006",41,"D",38.6,"percent",2.4,-0.00592353930772517,NA
"48JkxisEdAAEeppMKmgs","reg",2,"fcBA","C47",150,"C",104,"count",46,-0.196331575618175,NA
"48JkxisEdAAEeppMKmgs","reg",2,"fcBA","M7949",8,"C",12.116,"million km2",4.116,1.79953385977385,NA
"1wKWKuWmqqmvNAmw1RqQ","reg",2,"fcAE","C1039",42.5,"B",4.23,"percent",38.27,2.56982696977129,NA
"1wKWKuWmqqmvNAmw1RqQ","reg",2,"fcAE","G2063",10529,"B",8986,"count",1543,-0.811738411510097,NA
"6ai9fIKVjoeI2vz5lgF5","reg",2,"fcBA","C47",120,"C",104,"count",16,-1.07154462355462,NA
"6ai9fIKVjoeI2vz5lgF5","reg",2,"fcBA","M7949",11.4,"C",12.116,"million km2",0.715999999999999,-0.341750113652277,NA
"g7rIRsOq2kkH8pYaz7fR","reg",2,"fcAE","C1039",7,"B",4.23,"percent",2.77,-0.722071559244935,NA
"g7rIRsOq2kkH8pYaz7fR","reg",2,"fcAE","G2063",17500,"B",8986,"count",8514,2.98924871607433,NA
"SEabyz9Vya7xSk90h7WN","reg",2,"fcBA","C47",75,"C",104,"count",29,-0.692285636115493,NA
"SEabyz9Vya7xSk90h7WN","reg",2,"fcBA","M7949",15,"C",12.116,"million km2",2.884,1.02363331410885,NA
"UpCXiaZ8iZxNNKqYbd3B","reg",2,"fcED","G1472",3,"A",2.6,"percent",0.4,0.566150382739325,NA
"UpCXiaZ8iZxNNKqYbd3B","reg",2,"fcED","G1948",2659632,"A",2126085,"count",533547,-0.194383905962633,NA
"H1ZWXyVtnQuMt6kjEf1X","reg",2,"fcBA","C47",92,"C",104,"count",12,-1.18823969661281,NA
"H1ZWXyVtnQuMt6kjEf1X","reg",2,"fcBA","M7949",12.56,"C",12.116,"million km2",0.444000000000001,-0.513052831526366,NA
"Qic7eO9OFexru0SPkoaV","reg",2,"fcED","G1472",3.1,"A",2.6,"percent",0.5,0.929518123213841,NA
"Qic7eO9OFexru0SPkoaV","reg",2,"fcED","G1948",2856941,"A",2126085,"count",730856,0.325621262382154,NA
"YHFbRs7SQ4hFsRbfcG8d","reg",2,"fcCB","G1920",850000,"D",550347492,"USD",549497492,0.897828308032412,NA
"YHFbRs7SQ4hFsRbfcG8d","reg",2,"fcCB","G2006",45,"D",38.6,"percent",6.4,1.50894880824152,NA
"dDr1YyBAyPfLjg9qDv1Y","reg",2,"fcDC","G2404",4,"E",2.1,"percent",1.9,0.608749077806143,NA
"WAWHoPe5JEKCIYk7egYV","reg",2,"fcBA","C47",160,"C",104,"count",56,0.0954061070273061,NA
"WAWHoPe5JEKCIYk7egYV","reg",2,"fcBA","M7949",12.6,"C",12.116,"million km2",0.484,-0.487861255368412,NA
"MVHcDME931E94rnJdXDH","reg",2,"fcED","G1472",2.8,"A",2.6,"percent",0.2,-0.160585098209706,NA
"MVHcDME931E94rnJdXDH","reg",2,"fcED","G1948",223800,"A",2126085,"count",1902285,3.41290635504881,NA
"8AcDHk4eXDDaZAtdlBsu","reg",2,"fcAE","C1039",29,"B",4.23,"percent",24.77,1.31797823338484,NA
"8AcDHk4eXDDaZAtdlBsu","reg",2,"fcAE","G2063",15000,"B",8986,"count",6014,1.62610600786015,NA
"yceiAnl0ceWjKibWwUt8","reg",2,"fcCB","G1920",7.6e+08,"D",550347492,"USD",209652508,-0.598695771095864,NA
"yceiAnl0ceWjKibWwUt8","reg",2,"fcCB","G2006",37.5,"D",38.6,"percent",1.1,-0.49825705226123,NA
"M0Uj6L1r76s383Di6apI","reg",2,"fcCB","G1920",3.3e+08,"D",550347492,"USD",220347492,-0.551599883748909,NA
"M0Uj6L1r76s383Di6apI","reg",2,"fcCB","G2006",35,"D",38.6,"percent",3.6,0.44853816495705,NA
"sCZWBUoMXgVeR1I2vHPG","reg",2,"fcCB","G1920",8500000,"D",550347492,"USD",541847492,0.864141157289204,NA
"sCZWBUoMXgVeR1I2vHPG","reg",2,"fcCB","G2006",35.7,"D",38.6,"percent",2.9,0.183435504135931,NA
"2Vwn0iIcQkFTqO8avFu2","reg",2,"fcAE","C1039",45,"B",4.23,"percent",40.77,2.80165080984286,NA
"2Vwn0iIcQkFTqO8avFu2","reg",2,"fcAE","G2063",7000,"B",8986,"count",1986,-0.570189523614544,NA
"HcgfdvyC1AuNCwK2XnM1","reg",2,"fcBA","C47",200,"C",104,"count",96,1.26235683760923,NA
"HcgfdvyC1AuNCwK2XnM1","reg",2,"fcBA","M7949",12,"C",12.116,"million km2",0.116,-0.719623756021592,NA
"G1HTrSNlmhPaxLSlRHiT","reg",2,"fcBA","C47",141,"C",104,"count",37,-0.458895489999108,NA
"G1HTrSNlmhPaxLSlRHiT","reg",2,"fcBA","M7949",12.02,"C",12.116,"million km2",0.0960000000000001,-0.732219544100569,NA
"THM75FY0853siUB2wF5J","reg",2,"fcCB","G1920",450000,"D",550347492,"USD",549897492,0.899589727679116,NA
"THM75FY0853siUB2wF5J","reg",2,"fcCB","G2006",30,"D",38.6,"percent",8.6,2.34212859939361,NA
"QQA4FUKgerUT0TLEFFgK","reg",2,"fcBA","C47",168,"C",104,"count",64,0.328796253143691,NA
"QQA4FUKgerUT0TLEFFgK","reg",2,"fcBA","M7949",13.6,"C",12.116,"million km2",1.484,0.141928148580448,NA
"YKfl7gWHxWULS9tPXFrs","reg",2,"fcBA","C47",85,"C",104,"count",19,-0.984023318760974,NA
"YKfl7gWHxWULS9tPXFrs","reg",2,"fcBA","M7949",14,"C",12.116,"million km2",1.884,0.393843910159992,NA
"EJNTJ8WGX0f5L9UVArB2","reg",2,"fcDC","G2404",5,"E",2.1,"percent",2.9,1.36524023131988,NA
"JZiTwihTC11GKlKM07IA","reg",2,"fcBA","C47",65,"C",104,"count",39,-0.400547953470012,NA
"JZiTwihTC11GKlKM07IA","reg",2,"fcBA","M7949",12.65,"C",12.116,"million km2",0.534000000000001,-0.456371785170968,NA
"yL2xNKGqpeaOzg95CDUB","reg",2,"fcBA","C47",95,"C",104,"count",9,-1.27576100140646,NA
"yL2xNKGqpeaOzg95CDUB","reg",2,"fcBA","M7949",12.2,"C",12.116,"million km2",0.0839999999999996,-0.739777016947956,NA
"0vQoOOqbZMP3otq0XdM9","reg",2,"fcAE","C1039",5,"B",4.23,"percent",0.77,-0.907530631302187,NA
"0vQoOOqbZMP3otq0XdM9","reg",2,"fcAE","G2063",12000,"B",8986,"count",3014,-0.00966524199687201,NA
"m5GxKzrhPxqHAF9y2GDA","reg",2,"fcBA","C47",162,"C",104,"count",58,0.153753643556402,NA
"m5GxKzrhPxqHAF9y2GDA","reg",2,"fcBA","M7949",12.9,"C",12.116,"million km2",0.784000000000001,-0.298924434183753,NA
"5FK6Vbwq2sUGNtVEgaFU","reg",2,"fcBA","C47",100,"C",104,"count",4,-1.4216298427292,NA
"5FK6Vbwq2sUGNtVEgaFU","reg",2,"fcBA","M7949",10,"C",12.116,"million km2",2.116,0.539955051876127,NA
"zBwDGnjea4EUavd39DGM","reg",2,"fcDC","G2404",14,"E",2.1,"percent",11.9,5,NA
"e8cXE9s9upZtFqszDShQ","reg",2,"fcBA","C47",62,"C",104,"count",42,-0.313026648676367,NA
"e8cXE9s9upZtFqszDShQ","reg",2,"fcBA","M7949",14.3,"C",12.116,"million km2",2.184,0.58278073134465,NA
"NbrnTP3fAbnFbmOHnKYa","reg",2,"fcED","G1472",2.9,"A",2.6,"percent",0.3,0.20278264226481,NA
"NbrnTP3fAbnFbmOHnKYa","reg",2,"fcED","G1948",2338738,"A",2126085,"count",212653,-1.0400956499319,NA
"adH08twQXGLnyHCi6ZEC","reg",2,"fcCB","G1920",3e+08,"D",550347492,"USD",250347492,-0.41949341024613,NA
"adH08twQXGLnyHCi6ZEC","reg",2,"fcCB","G2006",45,"D",38.6,"percent",6.4,1.50894880824152,NA
"4otGofdOW76kH63oYmSe","reg",2,"fcBA","C47",100,"C",104,"count",4,-1.4216298427292,NA
"4otGofdOW76kH63oYmSe","reg",2,"fcBA","M7949",14,"C",12.116,"million km2",1.884,0.393843910159992,NA
"9t9PlX7wfLMMjeei9kUa","reg",2,"fcAE","C1039",7.5,"B",4.23,"percent",3.27,-0.675706791230622,NA
"9t9PlX7wfLMMjeei9kUa","reg",2,"fcAE","G2063",12000,"B",8986,"count",3014,-0.00966524199687201,NA
"3VuBzxhMEP0vh3PsqIAC","reg",2,"fcBA","C47",500,"C",104,"count",396,5,NA
"3VuBzxhMEP0vh3PsqIAC","reg",2,"fcBA","M7949",15,"C",12.116,"million km2",2.884,1.02363331410885,NA
"AMj1OsVFQi7SVE2T2GZ1","reg",2,"fcAE","C1039",15,"B",4.23,"percent",10.77,0.0197647289840741,NA
"AMj1OsVFQi7SVE2T2GZ1","reg",2,"fcAE","G2063",13000,"B",8986,"count",4014,0.535591841288801,NA
"7AlcRBY2aNYzLP9XgiiD","reg",2,"fcCB","G1920",9.8e+08,"D",550347492,"USD",429652508,0.370085034591181,NA
"7AlcRBY2aNYzLP9XgiiD","reg",2,"fcCB","G2006",39,"D",38.6,"percent",0.399999999999999,-0.763359713082349,NA
"2heUGNZnvLjewCSzcWx3","reg",2,"fcAE","C1039",4,"B",4.23,"percent",0.23,-0.957604580757645,NA
"2heUGNZnvLjewCSzcWx3","reg",2,"fcAE","G2063",10407,"B",8986,"count",1421,-0.878259775670949,NA
"fRYcCiEcUwRJIA0mQ2o7","reg",2,"fcDC","G2404",1.9,"E",2.1,"percent",0.2,-0.677285883167216,NA
"aBfvkSIlA7gXSkv4WG4S","reg",2,"fcBA","C47",50,"C",104,"count",54,0.0370585704982099,NA
"aBfvkSIlA7gXSkv4WG4S","reg",2,"fcBA","M7949",30,"C",12.116,"million km2",17.884,5,NA
"B5xt3fvqtOgMSQdQDwRx","reg",2,"fcED","G1472",3.5,"A",2.6,"percent",0.9,2.3829890851119,NA
"B5xt3fvqtOgMSQdQDwRx","reg",2,"fcED","G1948",2550000,"A",2126085,"count",423915,-0.48331754110333,NA
"DkhleOQUYKN0Tj5WLg0n","reg",2,"fcBA","C47",175,"C",104,"count",71,0.533012630995528,NA
"DkhleOQUYKN0Tj5WLg0n","reg",2,"fcBA","M7949",12.431,"C",12.116,"million km2",0.315,-0.594295664635769,NA
"tRvesqPE5A0iKVY6G8g8","reg",2,"fcED","G1472",3.3,"A",2.6,"percent",0.7,1.65625360416287,NA
"tRvesqPE5A0iKVY6G8g8","reg",2,"fcED","G1948",350000,"A",2126085,"count",1776085,3.08030798272362,NA
"NcZhGnniHSPaYFta1kv0","reg",2,"fcCB","G1920",7.92e+08,"D",550347492,"USD",241652508,-0.457782199359566,NA
"NcZhGnniHSPaYFta1kv0","reg",2,"fcCB","G2006",39,"D",38.6,"percent",0.399999999999999,-0.763359713082349,NA
"5DL0xvNKFcTIsyhiIrAL","reg",2,"fcCB","G1920",415200880,"D",550347492,"USD",135146612,-0.926786143620023,NA
"5DL0xvNKFcTIsyhiIrAL","reg",2,"fcCB","G2006",34.2,"D",38.6,"percent",4.4,0.751512634466899,NA
"gIVXFcb4XIgyVfkGHGYP","reg",2,"fcCB","G1920",740000,"D",550347492,"USD",549607492,0.898312698435256,NA
"gIVXFcb4XIgyVfkGHGYP","reg",2,"fcCB","G2006",37,"D",38.6,"percent",1.6,-0.308898008817574,NA
"vBfwq9pNF3ugXH7QjyHJ","reg",2,"fcBA","C47",178,"C",104,"count",74,0.620533935789172,NA
"vBfwq9pNF3ugXH7QjyHJ","reg",2,"fcBA","M7949",12.68,"C",12.116,"million km2",0.564,-0.437478103052503,NA
"iWU1DA29D3BI1Q3gw1xK","reg",2,"fcDC","G2404",62,"E",2.1,"percent",59.9,5,NA
"XvkcyeADdMidPbdn0tTb","reg",2,"fcAE","C1039",30,"B",4.23,"percent",25.77,1.41070776941347,NA
"XvkcyeADdMidPbdn0tTb","reg",2,"fcAE","G2063",14000,"B",8986,"count",5014,1.08084892457447,NA
"RK3vEJLww3uOQxINBsw3","reg",2,"fcBA","C47",75,"C",104,"count",29,-0.692285636115493,NA
"RK3vEJLww3uOQxINBsw3","reg",2,"fcBA","M7949",11,"C",12.116,"million km2",1.116,-0.0898343520727327,NA
"BnhBrwCAP3y6BtcM44LY","reg",2,"fcED","G1472",2.5,"A",2.6,"percent",0.1,-0.52395283868422,NA
"BnhBrwCAP3y6BtcM44LY","reg",2,"fcED","G1948",3100,"A",2126085,"count",2122985,3.9945581836714,NA
"rwXh4OtqsjeCqJsJDrVf","reg",2,"fcED","G1472",2.8,"A",2.6,"percent",0.2,-0.160585098209706,NA
"rwXh4OtqsjeCqJsJDrVf","reg",2,"fcED","G1948",2300000,"A",2126085,"count",173915,-1.14218911860966,NA
"W7wGadcsbSpwMxXs8Yvw","reg",2,"fcDC","G2404",2.8,"E",2.1,"percent",0.7,-0.299040306410346,NA
"ToeVsNlqNWNSypLVTqn4","reg",2,"fcAE","C1039",49,"B",4.23,"percent",44.77,3.17256895395736,NA
"ToeVsNlqNWNSypLVTqn4","reg",2,"fcAE","G2063",11087,"B",8986,"count",2101,-0.507484959036692,NA
"q3VsAGR3M7NcSy306kkB","reg",2,"fcAE","C1039",19.5,"B",4.23,"percent",15.27,0.437047641112892,NA
"q3VsAGR3M7NcSy306kkB","reg",2,"fcAE","G2063",12000,"B",8986,"count",3014,-0.00966524199687201,NA
"oEeXzWrAYrDZk4d3W3ZO","reg",2,"fcDC","G2404",22,"E",2.1,"percent",19.9,5,NA
"sVuAubUTodW3ARhRN1ZZ","reg",2,"fcAE","C1039",11,"B",4.23,"percent",6.77,-0.35115341513043,NA
"sVuAubUTodW3ARhRN1ZZ","reg",2,"fcAE","G2063",8000,"B",8986,"count",986,-1.11544660690022,NA
"I6ht2TV2zzB535qWglVL","reg",2,"fcAE","C1039",7,"B",4.23,"percent",2.77,-0.722071559244935,NA
"I6ht2TV2zzB535qWglVL","reg",2,"fcAE","G2063",11000,"B",8986,"count",2014,-0.554922325282545,NA
"A4b1mpsMcrAeuvFB9ZEM","reg",2,"fcBA","C47",6000,"C",104,"count",5896,5,NA
"A4b1mpsMcrAeuvFB9ZEM","reg",2,"fcBA","M7949",2.16,"C",12.116,"million km2",9.956,5,NA
"r8w1FvRydOvSvSWrVsy4","sup",2,"fcCB","G1920",1.08e+09,"D",550347492,"USD",529652508,1.07424594342292,0.81043994626711
"r8w1FvRydOvSvSWrVsy4","sup",2,"fcCB","G2006",34,"D",38.6,"percent",4.6,2.41548043183561,0.827256251844362
"hsTC8X9J3MHKvrWSPSGp","reg",2,"fcCB","G1920",1.9e+08,"D",550347492,"USD",360347492,0.0648969925973921,NA
"hsTC8X9J3MHKvrWSPSGp","reg",2,"fcCB","G2006",34,"D",38.6,"percent",4.6,0.827256251844362,NA
"IOGwmjH1oX4unT6cb6gy","reg",2,"fcCB","G1920",1100000,"D",550347492,"USD",549247492,0.896727420753223,NA
"IOGwmjH1oX4unT6cb6gy","reg",2,"fcCB","G2006",32,"D",38.6,"percent",6.6,1.58469242561899,NA
"ZDYUvh7i71S87XwXaHCP","reg",2,"fcBA","C47",12.108,"C",104,"count",91.892,1.14251099757847,NA
"ZDYUvh7i71S87XwXaHCP","reg",2,"fcBA","M7949",1.1,"C",12.116,"million km2",11.016,5,NA
"ia068eboWvrxspWSSUh4","sup",2,"fcAE","C1039",8,"B",4.23,"percent",3.77,-0.289045936083817,-0.629342023216309
"ia068eboWvrxspWSSUh4","sup",2,"fcAE","G2063",7000,"B",8986,"count",1986,-0.0571344495435469,-0.570189523614544
"im0Ub37HXaZbm6JTGZsg","reg",2,"fcCB","G1920",5,"D",550347492,"USD",550347487,0.901571302763912,NA
"im0Ub37HXaZbm6JTGZsg","reg",2,"fcCB","G2006",55,"D",38.6,"percent",16.4,5,NA
"UTbnbzpfIOZKctb8UqP1","reg",2,"fcAE","C1039",15,"B",4.23,"percent",10.77,0.0197647289840741,NA
"UTbnbzpfIOZKctb8UqP1","reg",2,"fcAE","G2063",8500,"B",8986,"count",486,-1.38807514854305,NA
"O2guNQVB4wNGMPTGSrcw","reg",2,"fcCB","G1920",800600000,"D",550347492,"USD",250252508,-0.419911676955436,NA
"O2guNQVB4wNGMPTGSrcw","reg",2,"fcCB","G2006",35.7,"D",38.6,"percent",2.9,0.183435504135931,NA
"ma3tSscD5k0uqSh5XnvX","reg",2,"fcAE","C1039",16,"B",4.23,"percent",11.77,0.1124942650127,NA
"ma3tSscD5k0uqSh5XnvX","reg",2,"fcAE","G2063",8500,"B",8986,"count",486,-1.38807514854305,NA
"xgX9LZbxnEJvwHKfw0AT","reg",2,"fcED","G1472",2.6,"A",2.6,"percent",0,-0.887320579158736,NA
"xgX9LZbxnEJvwHKfw0AT","reg",2,"fcED","G1948",3e+06,"A",2126085,"count",873915,0.702651298408068,NA
"Opi65eyMrbyYjB5bwRMP","reg",2,"fcAE","C1039",30,"B",4.23,"percent",25.77,1.41070776941347,NA
"Opi65eyMrbyYjB5bwRMP","reg",2,"fcAE","G2063",9500,"B",8986,"count",514,-1.37280795021105,NA
"GF9IyDN8pbWvTMVTucHY","reg",2,"fcCB","G1920",4.55e+08,"D",550347492,"USD",95347492,-1.10204352334382,NA
"GF9IyDN8pbWvTMVTucHY","reg",2,"fcCB","G2006",30,"D",38.6,"percent",8.6,2.34212859939361,NA
"khYao3bQxAh4FNPIXDxa","sup",2,"fcCB","G1920",8.75e+08,"D",550347492,"USD",324652508,-0.0321066990834326,-0.092287622668545
"khYao3bQxAh4FNPIXDxa","sup",2,"fcCB","G2006",35,"D",38.6,"percent",3.6,1.67604764657981,0.44853816495705
"Q7iLWceWwxJLQ6xVJGyO","reg",2,"fcAE","C1039",20,"B",4.23,"percent",15.77,0.483412409127205,NA
"Q7iLWceWwxJLQ6xVJGyO","reg",2,"fcAE","G2063",12000,"B",8986,"count",3014,-0.00966524199687201,NA
"SstzyshA6P3MsHarAJOC","reg",2,"fcCB","G1920",1.1e+09,"D",550347492,"USD",549652508,0.898510928602296,NA
"SstzyshA6P3MsHarAJOC","reg",2,"fcCB","G2006",37,"D",38.6,"percent",1.6,-0.308898008817574,NA
"lVf9yb3rd8R5jMUeXTP0","reg",2,"fcDC","G2404",3.1,"E",2.1,"percent",1,-0.0720929603562239,NA
"UXHtOtRF19fgRxUkUkB8","reg",2,"fcAE","C1039",9,"B",4.23,"percent",4.77,-0.536612487187683,NA
"UXHtOtRF19fgRxUkUkB8","reg",2,"fcAE","G2063",5700,"B",8986,"count",3286,0.138644684656831,NA
"QTIBd0LPhjpEAg2t8jUc","reg",2,"fcCB","G1920",5e+08,"D",550347492,"USD",50347492,-1.30020323359799,NA
"QTIBd0LPhjpEAg2t8jUc","reg",2,"fcCB","G2006",35,"D",38.6,"percent",3.6,0.44853816495705,NA
"KyUoAik8BpKEx6tAQ726","reg",2,"fcAE","C1039",23,"B",4.23,"percent",18.77,0.761601017213083,NA
"KyUoAik8BpKEx6tAQ726","reg",2,"fcAE","G2063",17340,"B",8986,"count",8354,2.90200758274862,NA
"INJiFcjen2bPWcOF8EMm","sup",2,"fcCB","G1920",755555555,"D",550347492,"USD",205208063,-0.67672951546614,-0.618267102950099
"INJiFcjen2bPWcOF8EMm","sup",2,"fcCB","G2006",36,"D",38.6,"percent",2.6,0.936614861324011,0.0698200780697383
"SnRg4VW74nsig9pvR2r9","reg",2,"fcDC","G2404",2.75,"E",2.1,"percent",0.65,-0.336864864086033,NA
"wQtadQgeGBUtR1EtHfet","reg",2,"fcCB","G1920",140000,"D",550347492,"USD",550207492,0.900954827905312,NA
"wQtadQgeGBUtR1EtHfet","reg",2,"fcCB","G2006",35,"D",38.6,"percent",3.6,0.44853816495705,NA
"egfzosHWsiOmw2b2M9NO","reg",2,"fcBA","C47",75,"C",104,"count",29,-0.692285636115493,NA
"egfzosHWsiOmw2b2M9NO","reg",2,"fcBA","M7949",11.39,"C",12.116,"million km2",0.725999999999999,-0.335452219612788,NA
"EVcWTJe85xOBSqi4fxyc","reg",2,"fcAE","C1039",25,"B",4.23,"percent",20.77,0.947060089270336,NA
"EVcWTJe85xOBSqi4fxyc","reg",2,"fcAE","G2063",12000,"B",8986,"count",3014,-0.00966524199687201,NA
"xVa4sxiVQcwRAFeHBw6Q","reg",2,"fcAE","C1039",40,"B",4.23,"percent",35.77,2.33800312969973,NA
"xVa4sxiVQcwRAFeHBw6Q","reg",2,"fcAE","G2063",5800,"B",8986,"count",3186,0.0841189763282638,NA
"fRN2BqpepgaxT82ExHgD","reg",2,"fcED","G1472",2.5,"A",2.6,"percent",0.1,-0.52395283868422,NA
"fRN2BqpepgaxT82ExHgD","reg",2,"fcED","G1948",2600000,"A",2126085,"count",473915,-0.351543225602064,NA
"gatwqilBIzbvfLuxsyf3","reg",2,"fcDC","G2404",3,"E",2.1,"percent",0.9,-0.147742075707598,NA
"J97ljhO3gdtigy2V3olp","reg",2,"fcDC","G2404",5,"E",2.1,"percent",2.9,1.36524023131988,NA
"ADb2b1AvtBmftDmWdKWN","reg",2,"fcCB","G1920",675,"D",550347492,"USD",550346817,0.901568352386004,NA
"ADb2b1AvtBmftDmWdKWN","reg",2,"fcCB","G2006",65,"D",38.6,"percent",26.4,5,NA
"T2kSSE2Q1XBgo05rbn7y","reg",2,"fcAE","C1039",10,"B",4.23,"percent",5.77,-0.443882951159057,NA
"T2kSSE2Q1XBgo05rbn7y","reg",2,"fcAE","G2063",5000,"B",8986,"count",3986,0.520324642956802,NA
"bW7vftpeg6L47YzZjzWX","reg",2,"fcED","G1472",2.6,"A",2.6,"percent",0,-0.887320579158736,NA
"bW7vftpeg6L47YzZjzWX","reg",2,"fcED","G1948",3250000,"A",2126085,"count",1123915,1.3615228759144,NA
"qpQ1vSLveBFouxZzN2iu","reg",2,"fcED","G1472",2.6,"A",2.6,"percent",0,-0.887320579158736,NA
"qpQ1vSLveBFouxZzN2iu","reg",2,"fcED","G1948",2695000,"A",2126085,"count",568915,-0.101172026149658,NA
"8JPlYoclZmsdBMbSSwUV","reg",2,"fcBA","C47",165,"C",104,"count",61,0.241274948350047,NA
"8JPlYoclZmsdBMbSSwUV","reg",2,"fcBA","M7949",12.8,"C",12.116,"million km2",0.684000000000001,-0.361903374578639,NA
"Z0GzxSwCT4IquCK3XqV3","reg",2,"fcAE","C1039",13,"B",4.23,"percent",8.77,-0.165694343073178,NA
"Z0GzxSwCT4IquCK3XqV3","reg",2,"fcAE","G2063",12500,"B",8986,"count",3514,0.262963299645965,NA
"N6wowD1y5KF7dmrevwH4","reg",2,"fcED","G1472",3,"A",2.6,"percent",0.4,0.566150382739325,NA
"N6wowD1y5KF7dmrevwH4","reg",2,"fcED","G1948",225000,"A",2126085,"count",1901085,3.40974377147678,NA
"mBdoKoU3XJ9aSYehlcvO","reg",2,"fcAE","C1039",39,"B",4.23,"percent",34.77,2.2452735936711,NA
"mBdoKoU3XJ9aSYehlcvO","reg",2,"fcAE","G2063",6000,"B",8986,"count",2986,-0.0249324403288709,NA
"Y4piZj3qKcsxJWYZlPUu","reg",2,"fcDC","G2404",8.9,"E",2.1,"percent",6.8,4.31555573002347,NA
"49bWZY1TC7zcMYq4FzkX","reg",2,"fcAE","C1039",2,"B",4.23,"percent",2.23,-0.772145508700393,NA
"49bWZY1TC7zcMYq4FzkX","reg",2,"fcAE","G2063",3500,"B",8986,"count",5486,1.33821026788531,NA
"HtYDZw69CrxG7YXipN2I","reg",2,"fcED","G1472",3,"A",2.6,"percent",0.4,0.566150382739325,NA
"HtYDZw69CrxG7YXipN2I","reg",2,"fcED","G1948",43,"A",2126085,"count",2126042,4.00261486532115,NA
"iCXyy2xK8DDsgTtrf8kW","reg",2,"fcAE","C1039",23,"B",4.23,"percent",18.77,0.761601017213083,NA
"iCXyy2xK8DDsgTtrf8kW","reg",2,"fcAE","G2063",5000,"B",8986,"count",3986,0.520324642956802,NA
"fkOJ1NbnRk71F9aGqXWl","reg",2,"fcCB","G1920",8.15e+08,"D",550347492,"USD",264652508,-0.356500569674103,NA
"fkOJ1NbnRk71F9aGqXWl","reg",2,"fcCB","G2006",57,"D",38.6,"percent",18.4,5,NA
"9nJsA4qES5mUIvG18pM1","reg",2,"fcCB","G1920",4e+08,"D",550347492,"USD",150347492,-0.85984832192206,NA
"9nJsA4qES5mUIvG18pM1","reg",2,"fcCB","G2006",38,"D",38.6,"percent",0.600000000000001,-0.687616095704886,NA
"kSZ3wZkDtJRrYLpi4ojs","reg",2,"fcED","G1472",2.5,"A",2.6,"percent",0.1,-0.52395283868422,NA
"kSZ3wZkDtJRrYLpi4ojs","reg",2,"fcED","G1948",2825000,"A",2126085,"count",698915,0.241441194153635,NA
"iqxjvzeGetsb8uS15L0w","reg",2,"fcBA","C47",167,"C",104,"count",63,0.299622484879143,NA
"iqxjvzeGetsb8uS15L0w","reg",2,"fcBA","M7949",15200000,"C",12.116,"million km2",15199987.884,5,NA
"U9nsf4r6DuxRFPnEoBKH","reg",2,"fcAE","C1039",5,"B",4.23,"percent",0.77,-0.907530631302187,NA
"U9nsf4r6DuxRFPnEoBKH","reg",2,"fcAE","G2063",6200,"B",8986,"count",2786,-0.133983856986005,NA
"CCxLeiDjlaFSE568xENK","reg",2,"fcCB","G1920",3.1e+08,"D",550347492,"USD",240347492,-0.463528901413723,NA
"CCxLeiDjlaFSE568xENK","reg",2,"fcCB","G2006",40,"D",38.6,"percent",1.4,-0.384641626195037,NA
"zSzSixqybYEaHD7X0mbC","reg",2,"fcAE","C1039",22,"B",4.23,"percent",17.77,0.668871481184457,NA
"zSzSixqybYEaHD7X0mbC","reg",2,"fcAE","G2063",10000,"B",8986,"count",1014,-1.10017940856822,NA
"Fh8Etkgq6MyfQfZKnifu","reg",2,"fcED","G1472",2.4,"A",2.6,"percent",0.2,-0.160585098209705,NA
"Fh8Etkgq6MyfQfZKnifu","reg",2,"fcED","G1948",2300000,"A",2126085,"count",173915,-1.14218911860966,NA
"jOtySWDeJ7rf9lxtAQzX","sup",2,"fcBA","C47",170,"C",104,"count",66,0.498321346827865,0.387143789672787
"jOtySWDeJ7rf9lxtAQzX","sup",2,"fcBA","M7949",12.45,"C",12.116,"million km2",0.334,0.357947119245978,-0.582329665960741
"hIGaMq1l6E5FxVGdqjeR","reg",2,"fcDC","G2404",6.8,"E",2.1,"percent",4.7,2.72692430764462,NA
"psLDhepHETw4nS6WsOGq","reg",2,"fcCB","G1920",4800000,"D",550347492,"USD",545547492,0.880434289021213,NA
