"subject_id","rc1_1_vs_rc2_5","rc1_2_vs_rc2_4","rc1_3_vs_rc2_7","rc1_4_vs_rc2_2","rc1_5_vs_rc2_6","rc1_6_vs_rc2_3","rc1_7_vs_rc2_1","a1_1_vs_a2_6","a1_2_vs_a2_5","a1_3_vs_a2_3","a1_4_vs_a2_1","a1_5_vs_a2_7","a1_6_vs_a2_2","a1_7_vs_a2_4","resistance_to_framing_score_mean","rp_a1_vs_rp_b1","rp_a2_vs_rp_b2","rp_a3_vs_rp_b3","rp_a4_vs_rp_b4","rp_a5_vs_rp_b5","rp_a6_vs_rp_b6","rp_a7_vs_rp_b7","rp_a8_vs_rp_b8","rp_a9_vs_rp_b9","rp_a10_vs_rp_b10","rp_a3_vs_rp_a6","rp_b3_vs_rp_b6","rp_a4_vs_rp_a7","rp_b4_vs_rp_b7","rp_a2_vs_rp_a9","rp_b2_vs_rp_b9","rp_a1_plus_rp_a10_equals_1","rp_b1_plus_rp_b10_equals_1","rp_a5_plus_rp_a8_equals_1","rp_b5_plus_rp_b8_equals_1","risk_perception_prop_consistent","dr1_C","dr2_D","dr3_C","dr4_None","dr5_A","dr6_E","dr7_E","dr8_A","dr8_C","dr9_A","dr9_D","dr9_E","dr10_C","dr10_D","dr10_E","dr_score_mean"
"713sXb02mkrHAlE48iCz",1,0,1,1,0,1,1,0,0,2,1,1,1,3,0.928571428571429,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.866666666666667
"4ErLxgNrw5giUuWzjjsm",2,2,1,1,1,3,1,1,1,1,1,0,1,0,1.14285714285714,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0.733333333333333
"dVSqZ84Qjo6hCYy4q7uJ",1,1,1,1,0,2,1,2,2,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.866666666666667
"kgAJm1lblz7JIf8qQqZd",4,2,1,0,4,0,3,1,0,2,0,0,0,1,1.28571428571429,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0.65,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0.4
"6VnDJtmm9cGg2BJVZ9rb",3,0,1,3,0,5,3,0,1,1,1,1,1,3,1.64285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0.733333333333333
"SA6j8d7euDro6XzatjNQ",1,0,0,2,0,1,4,0,1,0,1,0,2,0,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0.8
"7QimZNgKB6AsgWrEexib",2,1,1,1,1,1,2,3,1,1,1,0,1,0,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3lUidRlitol2ksRqEJvN",3,0,1,2,1,0,1,1,3,2,2,1,1,2,1.42857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0.6
"eBDrjMp7gbOV17PYLZad",0,1,0,1,1,1,0,4,1,2,0,0,1,0,0.857142857142857,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0.4,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0.733333333333333
"kpyj8IFrc4680DypKKjT",1,3,2,2,0,1,4,4,0,1,0,1,0,1,1.42857142857143,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0.4,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0.733333333333333
"WI3KBFZmJjw0Lxdzzcfs",1,0,1,1,1,1,1,2,1,1,1,0,1,1,0.928571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.866666666666667
"gSZl9DZU0bcpGdNUzSVU",3,2,3,1,4,1,2,2,1,0,1,0,0,4,1.71428571428571,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4R3c82NvlMXa6J9LBTFf",4,2,1,0,2,4,4,0,1,0,0,1,0,0,1.35714285714286,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0.65,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0.6
"fjBANeVCQ9ucabPbYbtU",2,2,1,2,0,1,2,0,1,0,3,2,0,4,1.42857142857143,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0.5,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0.466666666666667
"nSildUrpHNbPNfFS4sg6",2,1,2,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,1.85714285714286,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.933333333333333
"6wy442hkJPB9xqeWlzIo",2,0,0,1,4,0,1,1,2,2,1,1,0,2,1.21428571428571,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0.65,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.933333333333333
"tz0SRD6z9NGXGVGASUen",2,3,2,2,2,2,3,2,1,2,1,0,2,0,1.71428571428571,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0.55,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0.4
"HBIYV7QNVglHl4RyuXzQ",0,0,0,0,3,0,1,2,1,1,1,0,1,0,0.714285714285714,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0.6,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0.466666666666667
"tLdDkwsFunR4YoLKVhDr",3,1,1,2,1,0,2,1,0,0,1,0,0,0,0.857142857142857,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0.65,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0.4
"BFJ82oQJcYVAZ2SMBPIY",3,0,0,2,4,0,4,0,1,2,0,0,1,0,1.21428571428571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0.8
"TnkZ3dTyO65eSD5NNCjV",2,1,2,1,0,1,2,4,1,1,0,0,0,0,1.07142857142857,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.7,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0.533333333333333
"6CJJGkxU5iaX6fpHuyMw",1,0,0,0,4,0,3,2,1,1,1,2,0,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0.666666666666667
"xEOfY34NajjGyJmQtJ4s",1,0,0,0,3,0,0,0,0,1,0,0,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.933333333333333
"OZxiKlHgf246UrOWZWYB",0,1,1,1,2,1,0,0,0,2,1,1,1,0,0.785714285714286,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.65,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0.6
"tRvesqPE5A0iKVY6G8g8",1,1,2,2,0,1,2,1,2,0,0,0,1,0,0.928571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0.333333333333333
"jRgId2AbQkaa6UHly2aN",3,4,1,2,5,0,0,2,1,1,0,1,0,4,1.71428571428571,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0.666666666666667
"BYqREX1vfi5jE9VoBNnT",1,1,1,0,0,2,1,0,1,1,3,2,2,0,1.07142857142857,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0.6,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0.6
"B0TYpKMbdruw8HtQz350",2,4,1,0,0,1,1,1,0,1,2,0,2,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.866666666666667
"eelRfx1LY8wXJoRoNwGT",1,5,2,2,5,1,1,3,1,1,1,2,3,0,2,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0.7,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0.866666666666667
"5lwLca1YoqMii4EVdusQ",3,0,5,2,3,4,5,0,2,1,1,0,3,1,2.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.733333333333333
"Go5RkRHzG4ksr6WsU3PS",0,2,1,2,0,4,0,0,0,2,1,0,0,0,0.857142857142857,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.866666666666667
"G47T4t0ounnVKcpS9K7W",0,3,2,0,3,1,1,0,0,1,2,1,2,1,1.21428571428571,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.933333333333333
"QHpIC6N6d6A9qQCwV2nr",0,3,3,2,0,1,2,1,1,1,2,0,0,1,1.21428571428571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0.866666666666667
"iqxjvzeGetsb8uS15L0w",0,2,1,1,2,1,1,4,1,1,0,0,2,1,1.21428571428571,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0.7,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0.8
"QisfbJl6cd0gMIAesKuP",4,1,4,3,1,3,3,1,0,0,0,1,0,0,1.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0.666666666666667
"H7f3VT97eqxqR8k4gLwC",1,0,2,3,1,1,1,1,0,1,2,1,1,0,1.07142857142857,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0.6,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0.533333333333333
"FMzsqWwp0Rj2W65ySPuI",0,3,2,3,4,1,4,0,1,1,1,1,1,1,1.64285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0.8
"a8x1gY1lJ1R9tAnIoKt9",0,2,0,0,1,2,0,1,1,0,0,1,1,2,0.785714285714286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.933333333333333
"oO4EVyNmcCaw95OzZ81f",2,3,3,2,1,0,2,3,1,3,0,0,0,0,1.42857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0.6
"kdVON3dNSOGsyQIsU4ar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VpHBzD0cNZ0G63Z3WZbn",3,3,2,3,0,1,1,0,1,3,1,3,3,2,1.85714285714286,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0.466666666666667
"54siyd3BYjsh1mVk7R0Z",2,2,1,3,1,3,2,1,0,0,1,0,2,0,1.28571428571429,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.866666666666667
"KJ7i711vfHeh8Gc2wcSl",0,1,0,1,1,1,3,1,1,0,0,1,0,1,0.785714285714286,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0.866666666666667
"GNtvHXBwqsaY0vDa56Da",4,5,3,2,5,1,4,1,1,2,1,2,3,1,2.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0.466666666666667
"T2kSSE2Q1XBgo05rbn7y",1,1,1,2,1,1,3,2,0,1,0,0,3,0,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0.733333333333333
"jfLXVwgdGVIQFSfhg7Ml",0,0,5,2,2,1,2,2,0,1,0,1,1,1,1.28571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0.8
"SstzyshA6P3MsHarAJOC",3,2,1,3,3,2,1,5,1,0,2,1,3,0,1.92857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0.866666666666667
"9nJsA4qES5mUIvG18pM1",3,2,2,1,3,3,3,4,3,1,0,2,0,1,2,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.65,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0.533333333333333
"iCXyy2xK8DDsgTtrf8kW",4,2,3,1,4,0,1,2,1,2,1,1,3,0,1.78571428571429,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0.7,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0.6
"hSA5CPhSl1WrEi1L9rPz",0,1,2,2,1,1,2,0,0,2,0,1,0,0,0.857142857142857,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0.7,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0.733333333333333
"im0Ub37HXaZbm6JTGZsg",0,0,1,3,2,1,0,1,2,2,2,0,1,2,1.21428571428571,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.55,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.333333333333333
"Q6i1DNEvpyBBDntIgDg4",1,2,3,1,1,1,0,0,0,1,1,0,1,1,0.928571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0.8
"bCsHIncu9vWXiEw3HSG9",0,0,0,0,0,1,0,0,2,1,0,2,2,0,0.571428571428571,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0.7,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0.6
"zPdJNnMEELaOlKvgj0xS",0,1,0,1,1,0,3,1,1,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.933333333333333
"Rmo304xSZma4dcdYKeBh",0,1,1,1,1,1,0,0,2,0,0,1,2,1,0.785714285714286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"boffKPQBu09LdqOpXQOe",2,1,1,0,4,0,3,0,2,1,1,1,0,1,1.21428571428571,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0.7,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0.533333333333333
"bKPckrWMdOayq0O1b1Oo",2,1,1,3,0,2,4,1,0,3,0,2,5,1,1.78571428571429,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0.4
"FIa2u0iyUOqpLnznCwg7",1,1,3,1,1,1,1,4,2,1,0,0,1,2,1.35714285714286,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.866666666666667
"dh2PexZUtPejLAUOwsKc",1,3,4,3,1,0,2,1,1,1,3,1,3,1,1.78571428571429,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0.6,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0.6
"fVHHTZLFRLllmKkI5FbQ",4,2,1,0,0,4,0,3,1,1,3,1,2,1,1.64285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0.8
"sKCPMq72llUL2gHahkDQ",1,1,2,2,0,0,0,3,2,1,2,0,1,0,1.07142857142857,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0.5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.866666666666667
"5akYQwXPqMXUdUwTlseA",0,0,0,0,1,1,0,0,2,2,2,0,0,1,0.642857142857143,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0.6,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0.466666666666667
"TwhLb6p4zP55k4WSdyjS",2,3,3,3,4,2,2,2,0,1,1,2,4,1,2.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0.4
"REcum50sJgQSYvBMQXwc",0,1,1,1,4,1,1,3,2,0,1,0,1,1,1.21428571428571,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0.7,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0.8
"Qic7eO9OFexru0SPkoaV",0,1,2,1,0,1,2,1,1,1,1,1,3,2,1.21428571428571,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0.333333333333333
"iQPGv0PQCZ0WfPCRF2gI",2,1,1,1,1,0,0,0,1,1,0,1,0,1,0.714285714285714,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0.65,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0.8
"DwsLORNs9ADEuzI6TZqL",1,3,1,1,3,2,3,3,0,1,1,0,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"WEx9IC5DSaAIytPAyJK5",0,0,0,3,3,2,2,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0.8
"xoO6skepz0KramQLSPL9",1,0,0,1,0,1,0,0,0,1,0,0,0,1,0.357142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"08YMNb5ZqlRtva1JyiNb",1,0,0,1,1,1,1,0,0,1,1,2,0,2,0.785714285714286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.6
"3VuBzxhMEP0vh3PsqIAC",4,2,2,1,3,2,0,3,0,2,1,0,2,0,1.57142857142857,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0.55,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0.466666666666667
"kOdPwuboub15eEeAr6EV",0,1,1,1,1,2,1,1,0,1,1,1,3,2,1.14285714285714,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"49bWZY1TC7zcMYq4FzkX",0,2,3,1,1,0,3,0,0,1,0,1,0,1,0.928571428571429,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0.7,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0.666666666666667
"TR7GhfPv29MllKQqXqSy",0,1,1,0,2,0,0,3,0,0,1,1,1,0,0.714285714285714,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0.75,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0.866666666666667
"TKkwOc2pHd9PObQzxHDj",4,0,3,3,0,1,0,0,2,2,0,1,1,1,1.28571428571429,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0.75,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333333333
"cUamoVQNHYnryVfwEH5q",3,0,0,0,0,1,0,1,0,2,1,0,2,2,0.857142857142857,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0.7,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.6
"tRFFPyx12L3p8DIjoKnB",1,2,1,2,0,0,3,1,1,1,0,0,2,3,1.21428571428571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0.866666666666667
"bXDeTn1VxCOIdVA5SdAb",4,3,1,1,1,2,0,0,0,2,0,1,2,0,1.21428571428571,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0.7,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.8
"Whw399jpbWCFJWhoRlWx",3,1,2,1,1,2,2,4,2,1,0,0,0,2,1.5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0.866666666666667
"Ett3HfOGyyzoYlFcfvTx",3,1,1,2,3,1,1,0,0,0,0,0,0,1,0.928571428571429,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0.8
"EYes0m9gbHy8dAVWKqZb",1,0,0,1,0,2,5,0,1,1,2,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0.8
"HQtaLSwh8MGTTpLVllOE",2,1,0,0,5,1,1,1,0,1,1,1,1,1,1.14285714285714,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.65,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0.333333333333333
"jyeyCfCN3CfT45Vmut9E",0,1,5,1,4,2,1,5,1,1,1,1,0,2,1.78571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0.533333333333333
"Rw1m2pue8CmVp1Gbe9Aj",4,3,1,2,3,3,4,1,1,1,1,0,0,0,1.71428571428571,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0.533333333333333
"XVKSRHtW04rytiBbw9ZG",2,1,1,2,1,1,1,0,2,1,0,0,1,0,0.928571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0.75,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0.8
"H1B2V5Xe5BW3Q6smlZl4",2,2,1,0,1,1,1,0,0,2,0,0,2,3,1.07142857142857,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0.7,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.866666666666667
"6fGC9DJqZxA4MXTQX8Sd",4,0,0,1,5,3,0,0,0,1,1,1,2,0,1.28571428571429,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0.65,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.933333333333333
"k8HzSNRx0Np432Lb94rS",0,0,1,1,1,2,2,1,0,1,1,1,1,1,0.928571428571429,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.65,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.933333333333333
"Y82iEp7f2Fq0NtgP6rUI",0,1,1,2,3,1,3,2,1,1,1,0,1,2,1.35714285714286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0.866666666666667
"D8fTXJ4pmCgPKwoIaToD",3,1,2,2,1,1,0,2,1,0,1,0,4,1,1.35714285714286,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0.6,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0.466666666666667
"8EecXzNhbAccCmHOBTFm",1,0,0,1,2,0,2,0,0,2,1,0,3,1,0.928571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"OubtI4CkddppJogeh60a",1,3,2,1,4,1,1,1,1,1,0,1,1,0,1.28571428571429,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.933333333333333
"BgX9DZHT7atuF2UAoakM",3,0,0,3,1,1,2,3,1,0,2,1,0,1,1.28571428571429,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0.733333333333333
"D44hdrnbGBHB5xj2Gpho",1,2,2,3,0,3,3,1,1,0,1,1,1,1,1.42857142857143,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.866666666666667
"IBso49KowOEeRh12NApb",0,1,1,2,0,1,1,0,1,0,1,1,1,0,0.714285714285714,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0.866666666666667
"rwXh4OtqsjeCqJsJDrVf",0,3,0,3,2,1,1,1,0,0,1,3,1,1,1.21428571428571,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0.7,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0.866666666666667
"GqmYmpAd9GBMU5ri3qRC",2,0,1,1,3,0,2,1,0,1,0,2,0,4,1.21428571428571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.933333333333333
