trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_raven_matrix,task_admc_a1,task_time_series,task_cognitive_reflection,task_impossible_question,task_leapfrog,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_bayesian_update_easy,task_bayesian_update_hard,task_admc_dr,task_admc_rc2,task_number_series,custom_timer_ended_trial,interval_id,response,question_order,pt_trial,block,trial,list_id,stimulus,correct_answer,correct,slider_start,slider_moved,admc_id,admc_response,y_axis_values,chart_height,func,direction,noise_condition,datapoints,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,response_choice,response_slider,id,question_text,answer_1,answer_2,aig_version,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,ns_id,ns_response
instructions,968,3209699,0.0-21.0-6.0,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,"[{'page_index': 0, 'viewing_time': 6428}]",6429.0,,,,,,,,,,,,dn_test_trials_instructions,,,,,,,,,,,,,,,,,,False,1210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,969,3210015,0.0-21.0-7.0-0.0-0.0,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,970,3213750,0.0-21.0-7.0-0.0-1.0,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,3731.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1212.0,arrowleft,,False,0.0,0.0,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,small,large,0.2,0.13,10.0,400.0,2.0,52.0,8.0,348.0,left,silver,,,,,,,,,,,,
html-keyboard-response,971,3214765,0.0-21.0-7.0-0.0-2.0,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,972,3215075,0.0-21.0-7.0-0.0-0.1,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,973,3221368,0.0-21.0-7.0-0.0-1.1,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,6288.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1215.0,arrowright,,False,0.0,1.0,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,small,large,0.3,0.25,10.0,400.0,3.0,100.0,7.0,300.0,right,gold,,,,,,,,,,,,
html-keyboard-response,974,3222384,0.0-21.0-7.0-0.0-2.1,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,975,3222687,0.0-21.0-7.0-0.0-0.2,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,976,3227106,0.0-21.0-7.0-0.0-1.2,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,4416.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1219.0,arrowleft,,False,0.0,2.0,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,conflict,both,both,large,small,0.24,0.3,400.0,10.0,96.0,3.0,304.0,7.0,left,silver,,,,,,,,,,,,
html-keyboard-response,977,3228115,0.0-21.0-7.0-0.0-2.2,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,978,3228417,0.0-21.0-7.0-0.0-0.3,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,979,3233636,0.0-21.0-7.0-0.0-1.3,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,5215.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1222.0,arrowleft,,False,0.0,3.0,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,large,small,0.14,0.1,400.0,10.0,56.0,1.0,344.0,9.0,left,silver,,,,,,,,,,,,
html-keyboard-response,980,3234651,0.0-21.0-7.0-0.0-2.3,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,981,3234958,0.0-21.0-7.0-0.0-0.4,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,982,3237893,0.0-21.0-7.0-0.0-1.4,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,2932.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1225.0,arrowleft,,False,0.0,4.0,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,small,large,0.1,0.03,10.0,400.0,1.0,12.0,9.0,388.0,left,gold,,,,,,,,,,,,
html-keyboard-response,983,3238902,0.0-21.0-7.0-0.0-2.4,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,984,3239216,0.0-21.0-7.0-0.0-0.5,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,985,3246562,0.0-21.0-7.0-0.0-1.5,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,7342.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1229.0,arrowright,,False,0.0,5.0,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,conflict,both,both,small,large,0.2,0.23,10.0,400.0,2.0,92.0,8.0,308.0,right,silver,,,,,,,,,,,,
html-keyboard-response,986,3247583,0.0-21.0-7.0-0.0-2.5,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,987,3247893,0.0-21.0-7.0-0.0-0.6,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,988,3250219,0.0-21.0-7.0-0.0-1.6,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,2323.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1232.0,arrowleft,,False,0.0,6.0,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,conflict,both,both,large,small,0.35,0.3,400.0,10.0,140.0,3.0,260.0,7.0,left,silver,,,,,,,,,,,,
html-keyboard-response,989,3251228,0.0-21.0-7.0-0.0-2.6,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,990,3251534,0.0-21.0-7.0-0.0-0.7,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,991,3254314,0.0-21.0-7.0-0.0-1.7,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,2776.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1235.0,arrowleft,,False,0.0,7.0,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,conflict,both,both,small,large,0.1,0.05,10.0,400.0,1.0,20.0,9.0,380.0,left,silver,,,,,,,,,,,,
html-keyboard-response,992,3255319,0.0-21.0-7.0-0.0-2.7,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,993,3255633,0.0-21.0-7.0-0.0-0.8,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,994,3256724,0.0-21.0-7.0-0.0-1.8,RFOrWXAQX1PO0HFZwlLL,33ff78,5,yw4PXovh0m4pqngu5NodDQyjzC,yCJTBVmX9u1u8d5C6WzLrUbIIl,1366.0,768.0,,1088.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1238.0,arrowright,,False,0.0,8.0,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,conflict,both,both,small,large,0.3,0.31,10.0,400.0,3.0,124.0,7.0,276.0,right,silver,,,,,,,,,,,,
