trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_a1,task_time_series,task_admc_rc2,task_impossible_question,task_raven_matrix,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_leapfrog,task_cognitive_reflection,task_number_series,task_bayesian_update_easy,task_bayesian_update_hard,task_admc_dr,custom_timer_ended_trial,interval_id,stimulus,slider_start,response,slider_moved,admc_id,admc_response,y_axis_values,chart_height,pt_trial,block,trial,func,direction,noise_condition,datapoints,response_choice,response_slider,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,question_order,list_id,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,ns_id,ns_response,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score
html-button-response,361,459433,0.0-15.0-9.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,nslWkvDq2BdKMim2VKkHyMfTGP,,,,5081.0,,,,,,,,,,,,feedback_Denominator Neglect_B,,,,,,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,362,459436,0.0-15.0-10.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,nslWkvDq2BdKMim2VKkHyMfTGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,363,459440,0.0-15.0-12.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,nslWkvDq2BdKMim2VKkHyMfTGP,,,,,,,,,,,,,,,,async_data_save,,Denominator Neglect_B__completed,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,0,8,0.0-0.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
browser-check,1,1087,0.0-1.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,1366.0,599.0,True,chrome,122.0.0,False,Chrome OS,True,60.9,True,True,browser_check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,2,1088,0.0-2.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,3,1089,0.0-3.0-0.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,4,1097,0.0-5.0-0.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,5,1098,0.0-7.0-0.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,6,1099,0.0-9.0-0.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,7,1099,0.0-11.0-0.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,8,1102,0.0-13.0-0.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,9,1106,0.0-15.0-0.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,10,45101,0.0-17.0-0.0-0.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,11,45255,0.0-17.0-1.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,12,82358,0.0-17.0-2.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,"[{'page_index': 0, 'viewing_time': 33120}, {'page_index': 1, 'viewing_time': 3980}]",37101.0,,,,,,,,,,,,leapfrog_instructions,,,,,,,,,,,,,,,,,,False,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,13,82365,0.0-17.0-3.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,14,85697,0.0-17.0-4.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,"[{'page_index': 0, 'viewing_time': 3330}]",3331.0,,,,,,,,,,,,leapfrog_practice_trials_instructions,,,,,,,,,,,,,,,,,,False,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,15,87200,0.0-17.0-5.0-0.0-0.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>10 points</div>
                                <div>20 points</div>
                            </div>",,,,,,,,True,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,20.0,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,16,88201,0.0-17.0-5.0-0.0-1.0,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: red;"">X<br><br>TOO SLOW</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,17,88689,0.0-17.0-5.0-0.0-0.1,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,486.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>10 points</div>
                                <div>20 points</div>
                            </div>",,arrowright,,,,,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,18,89691,0.0-17.0-5.0-0.0-1.1,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,19,90000,0.0-17.0-5.0-0.0-0.2,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,308.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>10 points</div>
                                <div>20 points</div>
                            </div>",,arrowleft,,,,,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,20.0,10.0,A,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,20,91002,0.0-17.0-5.0-0.0-1.2,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>10</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,21,91303,0.0-17.0-5.0-0.0-0.3,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,300.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>10 points</div>
                                <div>20 points</div>
                            </div>",,arrowright,,,,,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,22,92305,0.0-17.0-5.0-0.0-1.3,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,23,93345,0.0-17.0-5.0-0.0-0.4,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,1039.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>10 points</div>
                                <div>20 points</div>
                            </div>",,arrowright,,,,,,True,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,24,94361,0.0-17.0-5.0-0.0-1.4,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,25,94481,0.0-17.0-5.0-0.0-0.5,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,118.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>30 points</div>
                                <div>20 points</div>
                            </div>",,arrowright,,,,,,True,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,26,95482,0.0-17.0-5.0-0.0-1.5,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,27,95759,0.0-17.0-5.0-0.0-0.6,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,275.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>30 points</div>
                                <div>40 points</div>
                            </div>",,arrowright,,,,,,True,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,40.0,B,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,28,96761,0.0-17.0-5.0-0.0-1.6,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,29,97130,0.0-17.0-5.0-0.0-0.7,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,368.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>30 points</div>
                                <div>40 points</div>
                            </div>",,arrowleft,,,,,,True,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,30.0,A,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,30,98132,0.0-17.0-5.0-0.0-1.7,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,31,98227,0.0-17.0-5.0-0.0-0.8,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,94.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>30 points</div>
                                <div>40 points</div>
                            </div>",,arrowleft,,,,,,True,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,30.0,A,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,32,99229,0.0-17.0-5.0-0.0-1.8,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,33,99466,0.0-17.0-5.0-0.0-0.9,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,235.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>30 points</div>
                                <div>40 points</div>
                            </div>",,arrowleft,,,,,,True,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,30.0,A,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,34,100467,0.0-17.0-5.0-0.0-1.9,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,35,100671,0.0-17.0-5.0-0.0-0.10,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,202.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>30 points</div>
                                <div>40 points</div>
                            </div>",,arrowleft,,,,,,True,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,30.0,A,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,36,101673,0.0-17.0-5.0-0.0-1.10,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,37,101806,0.0-17.0-5.0-0.0-0.11,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,132.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>30 points</div>
                                <div>40 points</div>
                            </div>",,arrowleft,,,,,,True,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,40.0,30.0,A,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,38,102808,0.0-17.0-5.0-0.0-1.11,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,39,102949,0.0-17.0-5.0-0.0-0.12,MUe7xZKzTix8JJXQ0oPT,33ff78,5,Qp5qP8pvKl2uFErj1WWDUXfPU2,7il6xUxXxPooxw2iMPXZ70AryT,,,,140.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>50 points</div>
                                <div>40 points</div>
                            </div>",,arrowleft,,,,,,True,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,
