trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_leapfrog,task_admc_a1,task_admc_rc2,task_time_series,task_impossible_question,task_admc_dr,task_raven_matrix,task_number_series,task_bayesian_update_easy,task_bayesian_update_hard,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_cognitive_reflection,custom_timer_ended_trial,interval_id,stimulus,response,pt_trial,block,trial,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,slider_start,slider_moved,admc_id,admc_response,y_axis_values,chart_height,func,direction,noise_condition,datapoints,response_choice,response_slider,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,question_order,list_id,ns_id,ns_response,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7
html-keyboard-response,274,1624272,0.0-23.0-7.0-0.0-2.26,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,275,1624594,0.0-23.0-7.0-0.0-0.27,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,276,1627724,0.0-23.0-7.0-0.0-1.27,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,3126.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1170.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,False,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,harmony,text,text,large,small,0.16,0.1,400.0,10.0,64.0,1.0,336.0,9.0,right,silver,,,,,,,
html-keyboard-response,277,1628741,0.0-23.0-7.0-0.0-2.27,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,278,1629050,0.0-23.0-7.0-0.0-0.28,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,279,1629830,0.0-23.0-7.0-0.0-1.28,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,774.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1177.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,False,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,harmony,text,array,small,large,0.2,0.23,10.0,400.0,2.0,92.0,8.0,308.0,right,gold,,,,,,,
html-keyboard-response,280,1630843,0.0-23.0-7.0-0.0-2.28,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,281,1631161,0.0-23.0-7.0-0.0-0.29,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,282,1632223,0.0-23.0-7.0-0.0-1.29,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,1058.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1181.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,False,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,harmony,array,array,small,large,0.3,0.38,10.0,400.0,3.0,152.0,7.0,248.0,right,silver,,,,,,,
html-keyboard-response,283,1633232,0.0-23.0-7.0-0.0-2.29,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,284,1633552,0.0-23.0-7.0-0.0-0.30,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,285,1634125,0.0-23.0-7.0-0.0-1.30,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,569.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1184.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,False,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,harmony,array,text,large,small,0.3299999999999999,0.3,400.0,10.0,132.0,3.0,268.0,7.0,left,gold,,,,,,,
html-keyboard-response,286,1635141,0.0-23.0-7.0-0.0-2.30,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,287,1635443,0.0-23.0-7.0-0.0-0.31,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,288,1637455,0.0-23.0-7.0-0.0-1.31,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,2008.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1188.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" style='visibility: hidden'"">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,False,0.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,harmony,text,text,large,small,0.21,0.2,400.0,10.0,84.0,2.0,316.0,8.0,left,silver,,,,,,,
html-keyboard-response,289,1638471,0.0-23.0-7.0-0.0-2.31,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,290,1638782,0.0-23.0-7.0-0.0-0.32,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,291,1641203,0.0-23.0-7.0-0.0-1.32,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,2418.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1191.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,False,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,conflict,array,array,large,small,0.07,0.1,400.0,10.0,28.0,1.0,372.0,9.0,right,silver,,,,,,,
html-keyboard-response,292,1642208,0.0-23.0-7.0-0.0-2.32,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,293,1642515,0.0-23.0-7.0-0.0-0.33,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,294,1643259,0.0-23.0-7.0-0.0-1.33,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,740.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1194.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,False,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,harmony,array,array,large,small,0.17,0.1,400.0,10.0,68.0,1.0,332.0,9.0,left,gold,,,,,,,
html-keyboard-response,295,1644271,0.0-23.0-7.0-0.0-2.33,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,296,1644585,0.0-23.0-7.0-0.0-0.34,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,297,1647277,0.0-23.0-7.0-0.0-1.34,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,2687.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1198.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,False,0.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,conflict,array,array,large,small,0.2199999999999999,0.3,400.0,10.0,88.0,3.0,312.0,7.0,left,silver,,,,,,,
html-keyboard-response,298,1648286,0.0-23.0-7.0-0.0-2.34,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,OU9BvniiZWnPV1Vhogj34U9Cvf,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
