trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_a1,task_admc_dr,task_time_series,task_raven_matrix,task_bayesian_update_easy,task_bayesian_update_hard,task_impossible_question,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_cognitive_reflection,task_number_series,task_admc_rc2,task_leapfrog,custom_timer_ended_trial,interval_id,stimulus,slider_start,response,slider_moved,admc_id,admc_response,question_order,y_axis_values,chart_height,pt_trial,block,trial,func,direction,noise_condition,datapoints,list_id,correct_answer,correct,response_slider,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,response_choice,id,question_text,answer_1,answer_2,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,ns_id,ns_response,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction
html-keyboard-response,949,2428328,0.0-27.0-8.0-3.0-0.33,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,338.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,3.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,240.0,250.0,A,,
html-keyboard-response,950,2429336,0.0-27.0-8.0-3.0-1.33,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,951,2429504,0.0-27.0-8.0-3.0-0.34,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,164.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,3.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,240.0,250.0,A,,
html-keyboard-response,952,2430510,0.0-27.0-8.0-3.0-1.34,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,953,2430546,0.0-27.0-8.0-3.0-0.35,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,2.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,3.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,240.0,250.0,A,,
html-keyboard-response,954,2431554,0.0-27.0-8.0-3.0-1.35,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,955,2432019,0.0-27.0-8.0-3.0-0.36,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,460.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,3.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,240.0,250.0,A,,
html-keyboard-response,956,2433022,0.0-27.0-8.0-3.0-1.36,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,957,2433333,0.0-27.0-8.0-3.0-0.37,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,308.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,3.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,240.0,240.0,B,,
html-keyboard-response,958,2434337,0.0-27.0-8.0-3.0-1.37,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>240</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,959,2434880,0.0-27.0-8.0-3.0-0.38,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,540.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,3.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,240.0,250.0,A,,
html-keyboard-response,960,2435889,0.0-27.0-8.0-3.0-1.38,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,961,2436240,0.0-27.0-8.0-3.0-0.39,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,346.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,3.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,240.0,250.0,A,,
html-keyboard-response,962,2437250,0.0-27.0-8.0-3.0-1.39,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,963,2437571,0.0-27.0-8.0-4.0-0.0,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,317.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,4.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,240.0,250.0,A,,
html-keyboard-response,964,2438576,0.0-27.0-8.0-4.0-1.0,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,965,2439167,0.0-27.0-8.0-4.0-0.1,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,588.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,4.0,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,240.0,250.0,A,,
html-keyboard-response,966,2440177,0.0-27.0-8.0-4.0-1.1,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,967,2440786,0.0-27.0-8.0-4.0-0.2,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,606.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,4.0,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,240.0,250.0,A,,
html-keyboard-response,968,2441823,0.0-27.0-8.0-4.0-1.2,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,969,2442078,0.0-27.0-8.0-4.0-0.3,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,250.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,4.0,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,240.0,250.0,A,,
html-keyboard-response,970,2443088,0.0-27.0-8.0-4.0-1.3,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,971,2443264,0.0-27.0-8.0-4.0-0.4,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,173.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,4.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,240.0,250.0,A,,
html-keyboard-response,972,2444268,0.0-27.0-8.0-4.0-1.4,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,973,2444708,0.0-27.0-8.0-4.0-0.5,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,436.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,4.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,240.0,250.0,A,,
html-keyboard-response,974,2445718,0.0-27.0-8.0-4.0-1.5,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,975,2446264,0.0-27.0-8.0-4.0-0.6,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,542.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,4.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,240.0,250.0,A,,
html-keyboard-response,976,2447272,0.0-27.0-8.0-4.0-1.6,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,977,2447784,0.0-27.0-8.0-4.0-0.7,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,509.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,4.0,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,240.0,250.0,A,,
html-keyboard-response,978,2448795,0.0-27.0-8.0-4.0-1.7,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,979,2449223,0.0-27.0-8.0-4.0-0.8,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,424.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,4.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,240.0,250.0,A,,
html-keyboard-response,980,2450230,0.0-27.0-8.0-4.0-1.8,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,981,2451735,0.0-27.0-8.0-4.0-0.9,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,,,,,,,False,4.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,260.0,,,,
html-keyboard-response,982,2452768,0.0-27.0-8.0-4.0-1.9,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: red;"">X<br><br>TOO SLOW</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,983,2453357,0.0-27.0-8.0-4.0-0.10,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,586.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,4.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,260.0,260.0,B,,
html-keyboard-response,984,2454368,0.0-27.0-8.0-4.0-1.10,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>260</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,985,2454787,0.0-27.0-8.0-4.0-0.11,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,416.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,4.0,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,260.0,260.0,B,,
html-keyboard-response,986,2455793,0.0-27.0-8.0-4.0-1.11,7qLDDKDuB8YbLuP5HMQ3,33ff78,5,jjwzS0zNMFeDzQfHVswA5egXRm,8gv7mAr2uCZ0D6IAB8KgP7jcmM,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>260</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
