trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_impossible_question,task_leapfrog,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_admc_a2,task_admc_rp,task_graph_literacy,task_coherence_forecasting,task_admc_rc1,task_time_series,task_shipley_vocab,task_bayesian_update_easy,task_bayesian_update_hard,task_shipley_abstraction,custom_timer_ended_trial,interval_id,response,response_choice,response_slider,slider_moved,pt_trial,block,trial,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,stimulus,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,slider_start,admc_id,admc_response,moved_sliders,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,cfs_id,cfs_response,y_axis_values,chart_height,func,direction,noise_condition,datapoints,question_order,shipley_vocabulary_score,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,shipley_abstraction_score
instructions,970,1785539,0.0-17.0-2.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,"[{'page_index': 0, 'viewing_time': 6337}]",6337.0,,,,,,,,,,,,cfs_general_instructions,,,,,,,,,,,,,,,,,,,False,1231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,971,1785544,0.0-17.0-3.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,972,1809531,0.0-17.0-4.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,23984.0,,,,,,,,,,,,cfs_test_trial,,,,,,,,,,,,,,,,,,,False,1232.0,"{'trinary_A': '28', 'trinary_B': '29', 'trinary_C': '30', 'trinary_AB': '28', 'trinary_BC': '30'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"trinary_A_slider,trinary_B_slider,trinary_C_slider,trinary_AB_slider,trinary_BC_slider,",,,,,,,,,,,,,,"['trinary_A', 'trinary_B', 'trinary_C', 'trinary_AB', 'trinary_BC']","['28', '29', '30', '28', '30']",,,,,,,,,,,,,,,,,,,
survey-html-form,973,1834066,0.0-17.0-5.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,24527.0,,,,,,,,,,,,cfs_test_trial,,,,,,,,,,,,,,,,,,,False,1233.0,"{'binary_statepop1': '18', 'binary_statearea1': '38', 'binary_gdp1': '69'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"binary_statepop1_slider,binary_statearea1_slider,binary_gdp1_slider,",,,,,,,,,,,,,,"['binary_statepop1', 'binary_statearea1', 'binary_gdp1']","['18', '38', '69']",,,,,,,,,,,,,,,,,,,
survey-html-form,974,1850066,0.0-17.0-6.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,15992.0,,,,,,,,,,,,cfs_test_trial,,,,,,,,,,,,,,,,,,,False,1234.0,"{'binary_statepop2': '19', 'binary_statearea2': '28', 'binary_gdp2': '20'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"binary_statepop2_slider,binary_statearea2_slider,binary_gdp2_slider,",,,,,,,,,,,,,,"['binary_statepop2', 'binary_statearea2', 'binary_gdp2']","['19', '28', '20']",,,,,,,,,,,,,,,,,,,
survey-html-form,975,1865666,0.0-17.0-7.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,15592.0,,,,,,,,,,,,cfs_test_trial,,,,,,,,,,,,,,,,,,,False,1235.0,"{'time1': '69', 'time2': '69', 'time3': '79'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"time1_slider,time2_slider,time3_slider,",,,,,,,,,,,,,,"['time1', 'time2', 'time3']","['69', '69', '79']",,,,,,,,,,,,,,,,,,,
survey-html-form,976,1879882,0.0-17.0-8.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,14209.0,,,,,,,,,,,,cfs_test_trial,,,,,,,,,,,,,,,,,,,False,1236.0,"{'time4': '39', 'time5': '48', 'time6': '58'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"time4_slider,time5_slider,time6_slider,",,,,,,,,,,,,,,"['time4', 'time5', 'time6']","['39', '48', '58']",,,,,,,,,,,,,,,,,,,
survey-html-form,977,1897610,0.0-17.0-9.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,17719.0,,,,,,,,,,,,cfs_test_trial,,,,,,,,,,,,,,,,,,,False,1237.0,"{'space1': '48', 'space2': '58', 'space3': '69'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"space1_slider,space2_slider,space3_slider,",,,,,,,,,,,,,,"['space1', 'space2', 'space3']","['48', '58', '69']",,,,,,,,,,,,,,,,,,,
survey-html-form,978,1911930,0.0-17.0-10.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,14313.0,,,,,,,,,,,,cfs_test_trial,,,,,,,,,,,,,,,,,,,False,1238.0,"{'space4': '49', 'space5': '59', 'space6': '68'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"space4_slider,space5_slider,space6_slider,",,,,,,,,,,,,,,"['space4', 'space5', 'space6']","['49', '59', '68']",,,,,,,,,,,,,,,,,,,
survey-html-form,979,1924002,0.0-17.0-11.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,12064.0,,,,,,,,,,,,cfs_test_trial,,,,,,,,,,,,,,,,,,,False,1240.0,"{'confidence_interval1': '49', 'confidence_interval2': '58', 'confidence_interval3': '68'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"confidence_interval1_slider,confidence_interval2_slider,confidence_interval3_slider,",,,,,,,,,,,,,,"['confidence_interval1', 'confidence_interval2', 'confidence_interval3']","['49', '58', '68']",,,,,,,,,,,,,,,,,,,
call-function,980,1924008,0.0-17.0-12.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,981,1928225,0.0-17.0-13.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,4216.0,,,,,,,,,,,,feedback_Coherence Forecasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,982,1928226,0.0-17.0-14.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,983,1928230,0.0-17.0-16.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,,,,,,,,,,,,,async_data_save,,Coherence Forecasting__completed,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,984,1928383,0.0-19.0-1.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,985,1933266,0.0-19.0-2.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,"[{'page_index': 0, 'viewing_time': 4881}]",4882.0,,,,,,,,,,,,admc_rc1_instructions,,,,,,,,,,,,,,,,,,,False,1242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,986,1933267,0.0-19.0-3.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,987,1942130,0.0-19.0-4.0-0.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,8860.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,1243.0,3,,,True,,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>Imagine that recent evidence has shown that a pesticide is threatening the lives of 1,200 endangered animals. Two response options have been suggested:</p>
                                <p style=""margin-left: 30px"">If Option A is used, 600 animals will be saved for sure.</p>
                                <p style=""margin-left: 30px"">If Option B is used, there is a 75% chance that 800 animals will be saved, and a 25% chance that no animals will be saved.</p>
                                <p>Which option do you recommend to use?</p>",,,,,,,,,,,,,,,,,,,,,,,1.0,rc1_1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,988,1953338,0.0-19.0-4.0-0.1,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,11201.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,1244.0,3,,,True,,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>Because of changes in tax laws, you may get back as much as $1200 in income tax. Your accountant has been exploring alternative ways to take advantage of this situation. He has developed two plans:</p>
                                <p style=""margin-left: 30px"">If Plan A is adopted, you will get back $400 of the possible $1200.</p>
                                <p style=""margin-left: 30px"">If Plan B is adopted, you have a 33% chance of getting back all $1200, and a 67% chance of getting back no money.</p>
                                <p>Which plan would you use?</p>",,,,,,,,,,,,,,,,,,,,,,,1.0,rc1_2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,989,1963273,0.0-19.0-4.0-0.2,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,9928.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,1245.0,4,,,True,,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>Imagine that in one particular state it is projected that 1000 students will drop out of school during the next year. Two programs have been proposed to address this problem, but only one can be implemented. Based on other states' experiences with the programs, estimates of the outcomes that can be expected from each program can be made. Assume for purposes of this decision that these estimates of the outcomes are accurate and are as follows:</p>
                                <p style=""margin-left: 30px"">If Program A is adopted, 400 of the 1000 students will stay in school.</p>
                                <p style=""margin-left: 30px"">If Program B is adopted, there is a 40% chance that all 1000 students will stay in school and 60% chance that none of the 1000 students will stay in school.</p>
                                <p>Which program would you favor for implementation?</p>",,,,,,,,,,,,,,,,,,,,,,,1.0,rc1_3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,990,1975666,0.0-19.0-4.0-0.3,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,12390.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,1246.0,3,,,True,,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>Imagine that the U.S. is preparing for the outbreak of an unusual disease, which is expected to kill 600 people. Two alternative programs to combat the disease have been proposed. Assume that the exact scientific estimates of the consequences of the programs are as follows:</p>
                                <p style=""margin-left: 30px"">If Program A is adopted, 200 people will be saved.</p>
                                <p style=""margin-left: 30px"">If Program B is adopted, there is a 33% chance that 600 people will be saved, and a 67% chance that no people will be saved.</p>
                                <p>Which program do you recommend to use?</p>",,,,,,,,,,,,,,,,,,,,,,,1.0,rc1_4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,991,1985010,0.0-19.0-4.0-0.4,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,9337.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,1247.0,2,,,True,,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>Imagine that your doctor tells you that you have a cancer that must be treated. Your choices are as follows:</p>
                                <p style=""margin-left: 30px"">Surgery: Of 100 people having surgery, 90 live through the operation, and 34 are alive at the end of five years.</p>
                                <p style=""margin-left: 30px"">Radiation therapy: Of 100 people having radiation therapy, all live through the treatment, and 22 are alive at the end of five years.</p>
                                <p>Which treatment would you choose?</p>",,,,,,,,,,,,,,,,,,,,,,,1.0,rc1_5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,992,1991691,0.0-19.0-4.0-0.5,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,6678.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,1248.0,2,,,True,,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>Imagine that your client has $6,000 invested in the stock market. A downturn in the economy is occurring. You have two investment strategies that you can recommend under the existing circumstances to preserve your client's capital.</p>
                                <p style=""margin-left: 30px"">If strategy A is followed, $2,000 of your client's investment will be saved.</p>
                                <p style=""margin-left: 30px"">If strategy B is followed, there is a 33% chance that the entire $6,000 will be saved, and a 67% chance that none of the principal will be saved.</p>
                                <p>Which of these two strategies would you favor?</p>",,,,,,,,,,,,,,,,,,,,,,,1.0,rc1_6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-slider-response,993,1999435,0.0-19.0-4.0-0.6,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,7738.0,,,,,,,,,,,,resistance_to_framing_trial,,,,,,,,,,,,,,,,,,,False,1249.0,4,,,True,,,,,,,,,,,"<p><b>Problem</b></p>
                                <p>Imagine a hospital is treating 32 injured soldiers, who are all expected to lose one leg. There are two doctors that can help the soldiers, but only one can be hired:</p>
                                <p style=""margin-left: 30px"">If Doctor A is hired, 20 soldiers will keep both legs.</p>
                                <p style=""margin-left: 30px"">If Doctor B is hired, there is a 63% chance that all soldiers keep both legs and a 37% chance that nobody will save both legs.</p>
                                <p>Which doctor do you recommend?</p>",,,,,,,,,,,,,,,,,,,,,,,1.0,rc1_7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,994,1999436,0.0-19.0-5.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,995,2055627,0.0-19.0-6.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,56190.0,,,,,,,,,,,,feedback_ADMC Framing RC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,996,2055634,0.0-19.0-7.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,997,2055637,0.0-19.0-9.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,KmxKa6hs21bu1WmZ1csTuMw4jp,,,,,,,,,,,,,,,,async_data_save,,ADMC Framing RC1__completed,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,0,46,0.0-0.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,EZFJC9AA9EJmsdmU7N3SHTl7vt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
browser-check,1,1062,0.0-1.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,EZFJC9AA9EJmsdmU7N3SHTl7vt,,,,,980.0,1279.0,True,chrome,105.0.0,False,Linux,True,60.95,True,True,browser_check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,2,1066,0.0-2.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,EZFJC9AA9EJmsdmU7N3SHTl7vt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,3,1072,0.0-3.0-0.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,EZFJC9AA9EJmsdmU7N3SHTl7vt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,4,1076,0.0-5.0-0.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,EZFJC9AA9EJmsdmU7N3SHTl7vt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,5,1080,0.0-7.0-0.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,EZFJC9AA9EJmsdmU7N3SHTl7vt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,6,1083,0.0-9.0-0.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,EZFJC9AA9EJmsdmU7N3SHTl7vt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,7,1088,0.0-11.0-0.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,EZFJC9AA9EJmsdmU7N3SHTl7vt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,8,1091,0.0-13.0-0.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,EZFJC9AA9EJmsdmU7N3SHTl7vt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,9,1096,0.0-15.0-0.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,EZFJC9AA9EJmsdmU7N3SHTl7vt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,10,1099,0.0-17.0-0.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,EZFJC9AA9EJmsdmU7N3SHTl7vt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,11,1103,0.0-19.0-0.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,EZFJC9AA9EJmsdmU7N3SHTl7vt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,12,1110,0.0-21.0-0.0-0.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,EZFJC9AA9EJmsdmU7N3SHTl7vt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,13,1267,0.0-21.0-1.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,EZFJC9AA9EJmsdmU7N3SHTl7vt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,14,350789,0.0-21.0-2.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,EZFJC9AA9EJmsdmU7N3SHTl7vt,,,"[{'page_index': 0, 'viewing_time': 108544}, {'page_index': 1, 'viewing_time': 2332}]",110877.0,,,,,,,,,,,,time_series_general_instructions,,,,,,,,,,,,,,,,,,,False,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,15,350876,0.0-21.0-3.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,EZFJC9AA9EJmsdmU7N3SHTl7vt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,16,352350,0.0-21.0-4.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,EZFJC9AA9EJmsdmU7N3SHTl7vt,,,"[{'page_index': 0, 'viewing_time': 1466}]",1469.0,,,,,,,,,,,,time_series_pt_trials_instructions,,,,,,,,,,,,,,,,,,,False,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,17,373381,0.0-21.0-5.0-0.0-0.0,TKO2Alhu9oJQR8IzF5eI,223301,5,6a7grifZTCWtkKHONY4ZBFNmNK,EZFJC9AA9EJmsdmU7N3SHTl7vt,,,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,True,5.0,,,,,True,0.0,0.0,,,,,,,,"<canvas id=""myChart""></canvas>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[543.4805952788072, 530.1463025272213, 543.7877149014996, 525.7258749108161, 510.34369962940946, 465.7139359371988, 461.2931573007519, 424.19004375277274, 438.5246536555886, 393.4698388258671, '366.72', '353.64', '337.55', '362.69', '320.45', '296.31']",866.6,linear,negative,low,datapoints_10,,,,,,,,,,,,,
