view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,custom_timer_ended_trial,interval_id,response,question_order,admc_id,admc_response,stimulus,response_choice,response_slider,slider_moved,pt_trial,block,trial,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,slider_start,experiment_parameters,task_admc_dr,task_impossible_question,task_admc_rc2,task_admc_a1,task_leapfrog,task_cognitive_reflection,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_time_series,task_bayesian_update_easy,task_bayesian_update_hard,task_number_series,task_raven_matrix,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,y_axis_values,chart_height,func,direction,noise_condition,datapoints,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,ns_id,ns_response,list_id
,10100.0,survey-html-form,50,873872,0.0-11.0-4.0-0.0-0.10,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,70.0,"{'GK_77': '1', 'GK_77_slider': '69'}",,,,,1.0,69.0,True,False,0.0,10.0,GK_77,Which happened earlier in history?,Genghis Khan leads the Mongol army,Oxford University is founded in England,2.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1040.0,html-button-response,51,874915,0.0-11.0-4.0-0.0-1.10,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,73.0,0,,,,"<p>Your answer was <span style=""color: red""><b>incorrect</b></span>.</p><p>Progress: 11/30 questions completed. 80% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7326.0,survey-html-form,52,882242,0.0-11.0-4.0-0.0-0.11,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,75.0,"{'GK_76': '2', 'GK_76_slider': '100'}",,,,,2.0,100.0,True,False,0.0,11.0,GK_76,Which two sports both have 11 members of each team playing on the field (under normal circumstances)?,Field hockey and American Football,Ice hockey & Soccer,1.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,861.0,html-button-response,53,883103,0.0-11.0-4.0-0.0-1.11,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,78.0,0,,,,"<p>Your answer was <span style=""color: red""><b>incorrect</b></span>.</p><p>Progress: 12/30 questions completed. 73% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6512.0,survey-html-form,54,889617,0.0-11.0-4.0-0.0-0.12,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,80.0,"{'GK_11': '2', 'GK_11_slider': '100'}",,,,,2.0,100.0,True,False,0.0,12.0,GK_11,The world population is approximately:,7 million,7 billion,2.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1257.0,html-button-response,55,890876,0.0-11.0-4.0-0.0-1.12,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,83.0,0,,,,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 13/30 questions completed. 75% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9334.0,survey-html-form,56,900211,0.0-11.0-4.0-0.0-0.13,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,86.0,"{'GK_94': '1', 'GK_94_slider': '100'}",,,,,1.0,100.0,True,False,0.0,13.0,GK_94,"If A is neccessary for B to occur and C is sufficient for B to occur, then it follows that if C has occured, it implies that A has also occured.",True,False,1.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1121.0,html-button-response,57,901334,0.0-11.0-4.0-0.0-1.13,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,88.0,0,,,,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 14/30 questions completed. 77% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4500.0,survey-html-form,58,905835,0.0-11.0-4.0-0.0-0.14,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,90.0,"{'GK_38': '2', 'GK_38_slider': '100'}",,,,,2.0,100.0,True,False,0.0,14.0,GK_38,Phnom penh is the capital of which country?,Vietnam,Cambodia,2.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,957.0,html-button-response,59,906792,0.0-11.0-4.0-0.0-1.14,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,93.0,0,,,,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 15/30 questions completed. 79% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7918.0,survey-html-form,60,914711,0.0-11.0-4.0-0.0-0.15,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,95.0,"{'GK_32': '1', 'GK_32_slider': '100'}",,,,,1.0,100.0,True,False,0.0,15.0,GK_32,Which element is found in greater quantity in the Sun?,Hydrogen,Helium,1.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,948.0,html-button-response,61,915661,0.0-11.0-4.0-0.0-1.15,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,97.0,0,,,,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 16/30 questions completed. 80% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5998.0,survey-html-form,62,921661,0.0-11.0-4.0-0.0-0.16,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,98.0,{'IQ_12': '3'},,,,,3.0,,False,False,0.0,16.0,IQ_12,How does Binoxelation Impact Theory explain the growth of crystals?,Through thermodynamics,Through quantum mechanics,3.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,992.0,html-button-response,63,922653,0.0-11.0-4.0-0.0-1.16,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,99.0,0,,,,<p>Progress: 17/30 questions completed. 80% correct.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4463.0,survey-html-form,64,927118,0.0-11.0-4.0-0.0-0.17,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,100.0,{'GK_85': '3'},,,,,3.0,,False,False,0.0,17.0,GK_85,Most psychiatric therapies are based on Freud.,True,False,2.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,900.0,html-button-response,65,928020,0.0-11.0-4.0-0.0-1.17,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,101.0,0,,,,<p>Progress: 18/30 questions completed. 80% correct.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4391.0,survey-html-form,66,932412,0.0-11.0-4.0-0.0-0.18,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,102.0,{'IQ_9': '3'},,,,,3.0,,False,False,0.0,18.0,IQ_9,What is the speed of a Blargan Horse?,Faster than a Cheetah,Slower than a Snail,3.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,790.0,html-button-response,67,933202,0.0-11.0-4.0-0.0-1.18,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,103.0,0,,,,<p>Progress: 19/30 questions completed. 80% correct.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17960.0,survey-html-form,68,951164,0.0-11.0-4.0-0.0-0.19,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,104.0,"{'GK_25': '1', 'GK_25_slider': '50'}",,,,,1.0,50.0,True,False,0.0,19.0,GK_25,Given: Some hair is red. No red is green. Logical conclusion: Anything green cannot be hair.,True,False,2.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1267.0,html-button-response,69,952433,0.0-11.0-4.0-0.0-1.19,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,105.0,0,,,,"<p>Your answer was <span style=""color: red""><b>incorrect</b></span>.</p><p>Progress: 20/30 questions completed. 75% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5777.0,survey-html-form,70,958211,0.0-11.0-4.0-0.0-0.20,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,106.0,"{'GK_7': '1', 'GK_7_slider': '100'}",,,,,1.0,100.0,True,False,0.0,20.0,GK_7,How many points is a touchdown in American Football?,6,8,1.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,832.0,html-button-response,71,959044,0.0-11.0-4.0-0.0-1.20,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,107.0,0,,,,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 21/30 questions completed. 76% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4524.0,survey-html-form,72,963569,0.0-11.0-4.0-0.0-0.21,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,108.0,"{'GK_89': '1', 'GK_89_slider': '100'}",,,,,1.0,100.0,True,False,0.0,21.0,GK_89,Humans have evolved from monkeys.,True,False,2.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1051.0,html-button-response,73,964622,0.0-11.0-4.0-0.0-1.21,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,109.0,0,,,,"<p>Your answer was <span style=""color: red""><b>incorrect</b></span>.</p><p>Progress: 22/30 questions completed. 72% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3011.0,survey-html-form,74,967634,0.0-11.0-4.0-0.0-0.22,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,110.0,{'IQ_7': '3'},,,,,3.0,,False,False,0.0,22.0,IQ_7,When did the Laikrev Uprising occur?,During the Renaissance,During the Industrial Revolution,3.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1284.0,html-button-response,75,968919,0.0-11.0-4.0-0.0-1.22,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,111.0,0,,,,<p>Progress: 23/30 questions completed. 72% correct.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8886.0,survey-html-form,76,977807,0.0-11.0-4.0-0.0-0.23,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,112.0,"{'GK_28': '1', 'GK_28_slider': '50'}",,,,,1.0,50.0,True,False,0.0,23.0,GK_28,Greenhouse effect refers to:,Gases in the atmosphere that trap heat,Impact to the Earth's ozone layer,1.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,890.0,html-button-response,77,978699,0.0-11.0-4.0-0.0-1.23,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,113.0,0,,,,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 24/30 questions completed. 74% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6797.0,survey-html-form,78,985496,0.0-11.0-4.0-0.0-0.24,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,114.0,"{'GK_17': '1', 'GK_17_slider': '100'}",,,,,1.0,100.0,True,False,0.0,24.0,GK_17,Which happened earlier in history?,Abraham Lincoln became President of USA,George Bush became President of USA,1.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,840.0,html-button-response,79,986337,0.0-11.0-4.0-0.0-1.24,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,115.0,0,,,,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 25/30 questions completed. 75% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8485.0,survey-html-form,80,994823,0.0-11.0-4.0-0.0-0.25,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,116.0,"{'GK_31': '2', 'GK_31_slider': '100'}",,,,,2.0,100.0,True,False,0.0,25.0,GK_31,"Stretchiness, or the ability of an object or material to resume its normal shape after being stretched or compressed is?",Electricity,Elasticity,2.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1323.0,html-button-response,81,996148,0.0-11.0-4.0-0.0-1.25,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,117.0,0,,,,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 26/30 questions completed. 76% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9095.0,survey-html-form,82,1005245,0.0-11.0-4.0-0.0-0.26,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,118.0,"{'GK_35': '2', 'GK_35_slider': '50'}",,,,,2.0,50.0,True,False,0.0,26.0,GK_35,Global warming is a humanitarian initiative to slow down freezing in the North Pole.,True,False,2.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1105.0,html-button-response,83,1006353,0.0-11.0-4.0-0.0-1.26,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,119.0,0,,,,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 27/30 questions completed. 77% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4279.0,survey-html-form,84,1010633,0.0-11.0-4.0-0.0-0.27,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,120.0,{'GK_39': '3'},,,,,3.0,,False,False,0.0,27.0,GK_39,The Pacific Ocean's area is larger than all the earth's masses combined.,True,False,1.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,880.0,html-button-response,85,1011515,0.0-11.0-4.0-0.0-1.27,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,121.0,0,,,,<p>Progress: 28/30 questions completed. 77% correct.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3060.0,survey-html-form,86,1014576,0.0-11.0-4.0-0.0-0.28,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,122.0,{'IQ_11': '3'},,,,,3.0,,False,False,0.0,28.0,IQ_11,What does the Veklin Procedure involve?,A sequence of precise surgical incisions,A complex mathematical equation,3.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,963.0,html-button-response,87,1015539,0.0-11.0-4.0-0.0-1.28,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,123.0,0,,,,<p>Progress: 29/30 questions completed. 77% correct.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5282.0,survey-html-form,88,1020823,0.0-11.0-4.0-0.0-0.29,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial,,,,False,124.0,"{'GK_71': '2', 'GK_71_slider': '50'}",,,,,2.0,50.0,True,False,0.0,29.0,GK_71,Ocean acidification is caused by:,Chemical spills in the ocean,Absorption of carbon dioxide by the ocean,2.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,998.0,html-button-response,89,1021822,0.0-11.0-4.0-0.0-1.29,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,False,125.0,0,,,,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 30/30 questions completed. 78% correct.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,90,1021823,0.0-11.0-5.0,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17948.0,html-button-response,91,1039771,0.0-11.0-6.0,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,feedback_Impossible Question,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,92,1039773,0.0-11.0-7.0,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,93,1039774,0.0-11.0-9.0,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,async_data_save,,Impossible Question__completed,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,109,1253383,0.0-15.0-1.0,c4Vl8k5Mz917NgkI3qRH,33ff78,5,jgWap8QiFYYUKpaMUNSO3A1kNj,Qu15H6JmD71D31vsGjyw0kg63c,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
