trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_shipley_vocab,task_time_series,task_leapfrog,task_impossible_question,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_admc_rp,task_bayesian_update_easy,task_bayesian_update_hard,task_graph_literacy,task_admc_rc1,task_coherence_forecasting,task_admc_a2,task_shipley_abstraction,custom_timer_ended_trial,interval_id,response,question_order,shipley_vocabulary_score,stimulus,y_axis_values,chart_height,pt_trial,block,trial,func,direction,noise_condition,datapoints,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,moved_sliders,admc_id,admc_response,response_slider,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,slider_start,slider_moved,cfs_id,cfs_response,shipley_abstraction_score
html-keyboard-response,562,344631187,0.0-11.0-8.0-4.0-0.11,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,409.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,4.0,171.0,,,,,200.0,210.0,210.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,563,344632191,0.0-11.0-8.0-4.0-1.11,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>210</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,564,344632513,0.0-11.0-8.0-4.0-0.12,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,321.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,4.0,172.0,,,,,200.0,210.0,210.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,565,344633526,0.0-11.0-8.0-4.0-1.12,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>210</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,566,344633921,0.0-11.0-8.0-4.0-0.13,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,394.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,4.0,173.0,,,,,220.0,210.0,210.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,567,344634924,0.0-11.0-8.0-4.0-1.13,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>210</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,568,344634949,0.0-11.0-8.0-4.0-0.14,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,24.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,4.0,174.0,,,,,220.0,210.0,210.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,569,344635960,0.0-11.0-8.0-4.0-1.14,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>210</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,570,344636152,0.0-11.0-8.0-4.0-0.15,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,191.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,4.0,175.0,,,,,220.0,210.0,210.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,571,344637155,0.0-11.0-8.0-4.0-1.15,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>210</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,572,344637587,0.0-11.0-8.0-4.0-0.16,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,431.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,4.0,176.0,,,,,220.0,210.0,210.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,573,344638601,0.0-11.0-8.0-4.0-1.16,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>210</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,574,344639063,0.0-11.0-8.0-4.0-0.17,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,461.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,4.0,177.0,,,,,220.0,210.0,220.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,575,344640079,0.0-11.0-8.0-4.0-1.17,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>220</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,576,344640098,0.0-11.0-8.0-4.0-0.18,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,6.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,4.0,178.0,,,,,220.0,210.0,220.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,577,344641101,0.0-11.0-8.0-4.0-1.18,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>220</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,578,344641465,0.0-11.0-8.0-4.0-0.19,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,362.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,4.0,179.0,,,,,220.0,210.0,220.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,579,344642480,0.0-11.0-8.0-4.0-1.19,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>220</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,580,344642785,0.0-11.0-8.0-4.0-0.20,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,302.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,4.0,180.0,,,,,220.0,210.0,220.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,581,344643788,0.0-11.0-8.0-4.0-1.20,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>220</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,582,344644075,0.0-11.0-8.0-4.0-0.21,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,285.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,4.0,181.0,,,,,220.0,210.0,220.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,583,344645077,0.0-11.0-8.0-4.0-1.21,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>220</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,584,344645311,0.0-11.0-8.0-4.0-0.22,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,232.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,4.0,182.0,,,,,220.0,210.0,220.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,585,344646318,0.0-11.0-8.0-4.0-1.22,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>220</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,586,344646619,0.0-11.0-8.0-4.0-0.23,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,299.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,4.0,183.0,,,,,220.0,230.0,220.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,587,344647624,0.0-11.0-8.0-4.0-1.23,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>220</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,588,344647794,0.0-11.0-8.0-4.0-0.24,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,169.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,4.0,184.0,,,,,220.0,230.0,220.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,589,344648803,0.0-11.0-8.0-4.0-1.24,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>220</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,590,344649228,0.0-11.0-8.0-4.0-0.25,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,424.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,4.0,185.0,,,,,220.0,230.0,220.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,591,344650232,0.0-11.0-8.0-4.0-1.25,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>220</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,592,344650659,0.0-11.0-8.0-4.0-0.26,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,414.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,4.0,186.0,,,,,220.0,230.0,220.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,593,344651662,0.0-11.0-8.0-4.0-1.26,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>220</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,594,344652057,0.0-11.0-8.0-4.0-0.27,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,393.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,4.0,187.0,,,,,220.0,230.0,220.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,595,344653059,0.0-11.0-8.0-4.0-1.27,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>220</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,596,344653452,0.0-11.0-8.0-4.0-0.28,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,392.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,4.0,188.0,,,,,220.0,230.0,220.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,597,344654456,0.0-11.0-8.0-4.0-1.28,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>220</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,598,344654506,0.0-11.0-8.0-4.0-0.29,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,48.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,4.0,189.0,,,,,220.0,230.0,220.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,599,344655509,0.0-11.0-8.0-4.0-1.29,vw1A3VymLejMEXi1H8Wf,223301,5,B1SSc0glBTG6Irp2d0fpn73Ymo,GxfuvHHO968DsM4fFpyISona59,1536.0,960.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>220</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
