"subject_id","Format","qorder","Frame","item","form","wave","1","2","3","4","5","resolution","0.05","0.25","0.5","0.75","0.95","total_score","sscore_standardized"
"s4wDeTMNic3QP3ANJwL5","List","ascending","Negative","M811",2,0,2,4,6,8,10,118,5.8,28.5,56,82.5,102.6,275.4,0.124437092670985
"cdQRxEnJ1UAbsdQbfHXu","List","descending","Negative","G1190",2,0,4.15,4,3.9,3.8,3.75,3.837,0.29735,0.12225,0.0314999999999999,0.0277500000000003,0.0826500000000002,0.5615,0.672789837119941
"cdQRxEnJ1UAbsdQbfHXu","List","descending","Negative","M811",2,0,50,57,70,80,90,118,3.4,15.25,24,28.5,26.6,97.75,-2.07444901353085
"Geb5rWaHWEd3uwguNWcs","Separate","descending","Negative","G1190",2,0,3.25,3.5,3.75,4,4.25,3.837,0.02935,0.08425,0.0435000000000001,0.04075,0.02065,0.2185,-0.37987602513608
"Geb5rWaHWEd3uwguNWcs","Separate","descending","Negative","M811",2,0,0,0,2,2,2,118,5.9,29.5,58,87,110.2,290.6,0.312577080367398
"oZyvWrpcyk8uWt5rwI2J","List","descending","Positive","G1190",2,0,4,4.25,4.5,4.55,4.85,3.837,0.15485,0.30975,0.3315,0.17825,0.05065,1.025,2.0952697996729
"oZyvWrpcyk8uWt5rwI2J","List","descending","Positive","M811",2,0,0,1,2,3,5,118,5.9,29.25,58,86.25,107.35,286.75,0.26492320190482
"3Q5cCwMylJPbwE9Ns8Ah","List","descending","Positive","G1190",2,0,3.8,4,4.2,4.5,5,3.837,0.00185000000000002,0.12225,0.1815,0.16575,0.05815,0.5295,0.57458194326515
"3Q5cCwMylJPbwE9Ns8Ah","List","descending","Positive","M811",2,0,90,100,110,120,130,118,1.4,4.5,4,0.5,0.600000000000001,11,-3.14820848278505
"NxSM8j8zHJPoJjfz8Noq","List","ascending","Negative","G1190",2,0,3.52,3.67,3.79,3.89,3.99,3.837,0.01585,0.0417500000000001,0.0235000000000001,0.01325,0.00765000000000001,0.102,-0.737414138701171
"NxSM8j8zHJPoJjfz8Noq","List","ascending","Negative","M811",2,0,1312,600,100,90,80,118,1134.3,361.5,9,21,36.1,1561.9,5
"u4t4k2OmpiVU04zbNOCC","Separate","ascending","Negative","G1190",2,0,3,4,4,4,5,3.837,0.04185,0.12225,0.0814999999999999,0.04075,0.05815,0.3445,0.00681755691715053
"u4t4k2OmpiVU04zbNOCC","Separate","ascending","Negative","M811",2,0,15000,12000,25000,20000,30000,118,14137.9,8911.5,12441,4970.5,1494.1,41955,5
"478ykMhiLZlysE9sKu9L","List","descending","Negative","G1210",1,0,80,85,90,95,100,96.615,0.83075,2.90375,3.3075,1.21125,0.16925,8.42249999999999,0.0158900094389585
"478ykMhiLZlysE9sKu9L","List","descending","Negative","G1461",1,0,410,415,420,425,430,419.84,0.491999999999999,1.20999999999999,0.0800000000000125,1.29000000000001,0.508000000000002,3.58000000000001,-0.0951469113512563
"y26gH4jVQc1iZssHMddZ","List","descending","Negative","G1210",1,0,94.8,95,95.4,95.8,96,96.615,0.0907499999999999,0.403749999999999,0.607499999999995,0.611249999999998,0.584249999999995,2.29749999999999,-0.602830658151341
"y26gH4jVQc1iZssHMddZ","List","descending","Negative","G1461",1,0,410,419.2,419.5,421,422,419.84,0.491999999999999,0.159999999999997,0.169999999999987,0.290000000000006,0.108000000000001,1.21999999999999,-0.218125730629024
"WAPJCdBSeV9FUorwJeGA","Separate","descending","Positive","G1190",2,0,3.7,3.71,3.72,3.78,3.99,3.837,0.00685,0.0317500000000001,0.0585,0.0427500000000003,0.00765000000000001,0.1475,-0.597774789626393
"WAPJCdBSeV9FUorwJeGA","Separate","descending","Positive","M811",2,0,5,6,8,9,10,118,5.65,28,55,81.75,102.6,273,0.0947307788241827
"4G3bH2IHyVIK4atUuWIK","Separate","descending","Negative","G1210",1,0,95,96,97,97.5,98,96.615,0.0807499999999998,0.153749999999999,0.192500000000003,0.221250000000001,0.0692500000000003,0.717500000000003,-0.762435336484837
"4G3bH2IHyVIK4atUuWIK","Separate","descending","Negative","G1461",1,0,414,417,418,419,420,419.84,0.291999999999999,0.709999999999994,0.919999999999987,0.629999999999981,0.00800000000000126,2.55999999999996,-0.148298773920463
"0xYIwhEZNmYtUh4supTB","Separate","descending","Negative","G1190",2,0,3.9,3.81,3.83,3.89,3.85,3.837,0.0598499999999997,0.00675000000000003,0.00350000000000006,0.01325,0.000649999999999996,0.0839999999999998,-0.792656078994491
"0xYIwhEZNmYtUh4supTB","Separate","descending","Negative","M811",2,0,24,2934,3033,3532,39,118,4.7,2112,1457.5,853.5,75.05,4502.75,5
"XvabpuAImuKQXvIXJjvY","Separate","descending","Positive","G1210",1,0,53,75,95,98,100,96.615,2.18075,5.40375,0.807499999999997,0.346250000000001,0.16925,8.9075,0.0648825847501909
"XvabpuAImuKQXvIXJjvY","Separate","descending","Positive","G1461",1,0,417,417.25,417.75,418.25,418.5,419.84,0.141999999999999,0.647499999999994,1.04499999999999,1.19249999999998,1.27299999999998,4.29999999999994,-0.0576279495377044
"4kOOnie1YhrqZIbs28zo","Separate","ascending","Positive","G1210",1,0,2,3,4,5,10,96.615,4.73075,23.40375,46.3075,68.71125,82.28425,225.4375,5
"4kOOnie1YhrqZIbs28zo","Separate","ascending","Positive","G1461",1,0,420,440,499,500,600,419.84,0.152000000000024,15.12,39.58,20.04,9.00800000000001,83.9000000000001,4.09030171762764
"JyMtPuyBdEUFz1I0ebYh","Separate","ascending","Positive","G1210",1,0,95,96,97,98,100,96.615,0.0807499999999998,0.153749999999999,0.192500000000003,0.346250000000001,0.16925,0.942500000000003,-0.739706822165194
"JyMtPuyBdEUFz1I0ebYh","Separate","ascending","Positive","G1461",1,0,419.5,419.8,420,420.75,421,419.84,0.0169999999999987,0.00999999999999091,0.0800000000000125,0.227500000000006,0.0580000000000013,0.39250000000001,-0.261246481880019
"O4x8DAfcvoPuy1mCYEJF","Separate","ascending","Positive","G1210",1,0,1,2,3,4,5,96.615,4.78075,23.65375,46.8075,69.46125,87.03425,231.7375,5
"O4x8DAfcvoPuy1mCYEJF","Separate","ascending","Positive","G1461",1,0,69,420,420.69,694.2,6969,419.84,17.542,0.120000000000019,0.425000000000011,68.59,327.458,414.135,5
"LW30bhp6JsPJf35dZTxf","List","descending","Positive","G1210",1,0,80,85,90,95,98,96.615,0.83075,2.90375,3.3075,1.21125,0.0692500000000003,8.32249999999999,0.00578844751911694
"LW30bhp6JsPJf35dZTxf","List","descending","Positive","G1461",1,0,419,419.7,420,420.2,421,419.84,0.0419999999999988,0.0349999999999966,0.0800000000000125,0.0900000000000034,0.0580000000000013,0.305000000000013,-0.26580607793375
"mIJrum549bOPkmOtqg1v","List","ascending","Negative","G1210",1,0,60,68,74,82,90,96.615,1.83075,7.15375,11.3075,10.96125,6.28424999999999,37.5375,2.95695976240085
"mIJrum549bOPkmOtqg1v","List","ascending","Negative","G1461",1,0,418,418.5,419,419.5,420,419.84,0.0919999999999987,0.334999999999994,0.419999999999987,0.254999999999981,0.00800000000000126,1.10999999999996,-0.22385779423943
"EQcUnvd175FsA5QJLyOC","Separate","descending","Negative","G1190",2,0,3.4,3.6,3.75,4,4.5,3.837,0.02185,0.05925,0.0435000000000001,0.04075,0.03315,0.1985,-0.441255958795323
"EQcUnvd175FsA5QJLyOC","Separate","descending","Negative","M811",2,0,2,3,7,8,10,118,5.8,28.75,55.5,82.5,102.6,275.15,0.121342684978609
"kWQWRj6ohfhOFyzKBIXh","List","ascending","Negative","G1190",2,0,6,5.9,5.8,5.7,5.5,3.837,2.05485,1.54725,0.9815,0.46575,0.0831500000000001,5.1325,5
"kWQWRj6ohfhOFyzKBIXh","List","ascending","Negative","M811",2,0,5,5,5,5,10,118,5.65,28.25,56.5,84.75,102.6,277.75,0.153524524979312
"4OT9I6LSsjgbpHHK55oX","Separate","descending","Negative","G1210",1,0,85,90,96,97,100,96.615,0.58075,1.65375,0.307499999999997,0.0962500000000013,0.16925,2.8075,-0.551312692360148
"4OT9I6LSsjgbpHHK55oX","Separate","descending","Negative","G1461",1,0,419,419,419.3,420,421,419.84,0.0419999999999988,0.209999999999994,0.269999999999982,0.0400000000000063,0.0580000000000013,0.619999999999982,-0.249391532140321
"66TzbbpYlqpFrW3dZjZo","List","ascending","Positive","G1210",1,0,90,94,95,96,96.5,96.615,0.33075,0.653749999999999,0.807499999999997,0.461249999999996,0.109249999999995,2.36249999999999,-0.596264642903444
"66TzbbpYlqpFrW3dZjZo","List","ascending","Positive","G1461",1,0,420,419.9,419.8,419.75,419.65,419.84,0.152000000000024,0.0450000000000017,0.0199999999999818,0.0674999999999812,0.180499999999998,0.464999999999986,-0.257468530864072
"naSpbqCMV2qhTHKuXcnO","List","descending","Negative","G1190",2,0,2,3,3.5,4,5,3.837,0.09185,0.20925,0.1685,0.04075,0.05815,0.5685,0.694272813900675
"naSpbqCMV2qhTHKuXcnO","List","descending","Negative","M811",2,0,0,1,1,2,2,118,5.9,29.25,58.5,87,110.2,290.85,0.315671488059773
"fgiIxNtSoCbPYjX7tbLD","Separate","ascending","Positive","G1190",2,0,3.57,3.46,3.9,3.89,3.86,3.837,0.01335,0.0942500000000001,0.0314999999999999,0.01325,0.00114999999999999,0.1535,-0.579360809528621
"fgiIxNtSoCbPYjX7tbLD","Separate","ascending","Positive","M811",2,0,3,1,1,2,1,118,5.75,29.25,58.5,87,111.15,291.65,0.325573592675374
"D6ZdysxiWVeqdB4X9BML","List","descending","Negative","G1190",2,0,3.3,3.45,3.55,3.65,3.75,3.837,0.02685,0.09675,0.1435,0.14025,0.0826500000000002,0.490000000000001,0.453356574288147
"D6ZdysxiWVeqdB4X9BML","List","descending","Negative","M811",2,0,25,30,35,40,45,118,4.65,22,41.5,58.5,69.35,196,-0.858346790427387
"SMK8iaeG6GeikqKFeAv1","Separate","ascending","Positive","G1190",2,0,3.416,3.584,3.763,3.814,3.918,3.837,0.02105,0.06325,0.0370000000000001,0.0172500000000001,0.00405,0.1426,-0.612812873372907
"SMK8iaeG6GeikqKFeAv1","Separate","ascending","Positive","M811",2,0,0,1,3,4,5,118,5.9,29.25,57.5,85.5,107.35,285.5,0.249451163442944
"zE2DQ8tGaGpRwmsNWhCU","List","descending","Negative","G1210",1,0,70,75,80,85,95,96.615,1.33075,5.40375,8.3075,8.71125,1.53425,25.2875,1.71951842722025
"zE2DQ8tGaGpRwmsNWhCU","List","descending","Negative","G1461",1,0,416,418,419,419.61,419.91,419.84,0.191999999999999,0.459999999999994,0.419999999999987,0.172499999999971,0.0035000000000025,1.24799999999995,-0.216666659891832
"VqJFVFXKHLx3pF8NlgQR","List","descending","Positive","G1210",1,0,90,93,95,87,98,96.615,0.33075,0.903749999999999,0.807499999999997,7.21125,0.0692500000000003,9.32249999999999,0.106804066717533
"VqJFVFXKHLx3pF8NlgQR","List","descending","Positive","G1461",1,0,419.61,419.78,419.12,419.08,420.76,419.84,0.0114999999999981,0.0150000000000006,0.359999999999985,0.569999999999993,0.0460000000000008,1.00249999999998,-0.229459583676869
"C6wGIbbQNppAbkNXrb3t","List","descending","Positive","G1190",2,0,3.25,3.4,3.7,4.15,4.55,3.837,0.02935,0.10925,0.0685,0.07825,0.03565,0.321,-0.065303865132459
"C6wGIbbQNppAbkNXrb3t","List","descending","Positive","M811",2,0,1,4,10,16,20,118,5.85,28.5,54,76.5,93.1,257.95,-0.0915525642568061
"J3YL503hXEmtAPWGnxnm","Separate","descending","Positive","G1190",2,0,3,3.5,3.75,4,5,3.837,0.04185,0.08425,0.0435000000000001,0.04075,0.05815,0.2685,-0.226426190987972
"J3YL503hXEmtAPWGnxnm","Separate","descending","Positive","M811",2,0,5,7,10,13,20,118,5.65,27.75,54,78.75,93.1,259.25,-0.0754616442564548
"umthPijt9cdE4VLD81bJ","List","ascending","Negative","G1210",1,0,0,0,1,1,1,96.615,4.83075,24.15375,47.8075,71.71125,90.83425,239.3375,5
"umthPijt9cdE4VLD81bJ","List","ascending","Negative","G1461",1,0,0,2,1,0,0,419.84,20.992,104.46,209.42,314.88,398.848,1048.6,5
"YE1ySF39WMRjqTfvr1ou","List","descending","Negative","G1190",2,0,2.75,3,3.25,3.6,3.75,3.837,0.05435,0.20925,0.2935,0.17775,0.0826500000000002,0.8175,1.45845298795825
"YE1ySF39WMRjqTfvr1ou","List","descending","Negative","M811",2,0,9,8,7,6,3,118,5.45,27.5,55.5,84,109.25,281.7,0.20241616651884
"9RURS9QDBxOxAXzKslIr","List","ascending","Positive","G1210",1,0,10,20,25,35,10,96.615,4.33075,19.15375,35.8075,46.21125,82.28425,187.7875,5
"9RURS9QDBxOxAXzKslIr","List","ascending","Positive","G1461",1,0,2,1.9,1.8,1.7,1.3,419.84,20.892,104.485,209.02,313.605,397.613,1045.615,5
"cHUwdJYSYjF7TgAvmOz7","Separate","ascending","Positive","G1190",2,0,3.5,3.6,3.7,3.75,3.8,3.837,0.01685,0.05925,0.0685,0.0652500000000001,0.0351500000000003,0.245000000000001,-0.298547613037582
"cHUwdJYSYjF7TgAvmOz7","Separate","ascending","Positive","M811",2,0,30,50,60,70,100,118,4.4,17,29,36,17.1,103.5,-2.00327763660622
"IYKbdVH3zHeJj7IgBVaL","List","descending","Negative","G1190",2,0,3.816,3.81,3.813,3.82,3.815,3.837,0.00105000000000002,0.00675000000000003,0.012,0.0127500000000003,0.0209000000000002,0.0534500000000006,-0.886413927658983
"IYKbdVH3zHeJj7IgBVaL","List","descending","Negative","M811",2,0,2,6,5,5,4,118,5.8,28,56.5,84.75,108.3,283.35,0.222839257288517
"VTwjljLHMeFJ4wBBGr3t","List","ascending","Positive","G1190",2,0,3,3.75,3.8,3.87,3.9,3.837,0.04185,0.02175,0.0185000000000002,0.00824999999999998,0.00314999999999999,0.0935000000000002,-0.76350061050635
"VTwjljLHMeFJ4wBBGr3t","List","ascending","Positive","M811",2,0,3,4,5,6,7,118,5.75,28.5,56.5,84,105.45,280.2,0.183849720364589
"GYik8VgVg3EoaJChRXqG","Separate","descending","Negative","G1190",2,0,3.8,3.75,3.72,3.55,3.58,3.837,0.00185000000000002,0.02175,0.0585,0.21525,0.24415,0.5415,0.611409903460698
"GYik8VgVg3EoaJChRXqG","Separate","descending","Negative","M811",2,0,5,75,9,15,30,118,5.65,10.75,54.5,77.25,83.6,231.75,-0.41584649041773
"ZdB0pLWiThB4XrG6r6HD","List","descending","Positive","G1190",2,0,3.75,3.78,3.81,3.87,3.9,3.837,0.00435000000000001,0.0142500000000001,0.0135000000000001,0.00824999999999998,0.00314999999999999,0.0435000000000001,-0.916950444654458
"ZdB0pLWiThB4XrG6r6HD","List","descending","Positive","M811",2,0,52,56,62,66,70,118,3.3,15.5,28,39,45.6,131.4,-1.65794173813715
"jGCOLrmmXShHRBY1AvDx","Separate","descending","Negative","G1190",2,0,3.5,3.7,3.8,3.9,4,3.837,0.01685,0.03425,0.0185000000000002,0.0157499999999999,0.00815,0.0935000000000001,-0.76350061050635
"jGCOLrmmXShHRBY1AvDx","Separate","descending","Negative","M811",2,0,3,5,10,12,15,118,5.75,28.25,54,79.5,97.85,265.35,4.19034375010083e-05
"Qzfwvjt84nTzY5Y6FjmD","List","ascending","Positive","G1210",1,0,93,94.4,95.3,95.8,96.7,96.615,0.18075,0.553749999999997,0.657499999999999,0.611249999999998,0.0042500000000004,2.00749999999999,-0.632125187718881
"Qzfwvjt84nTzY5Y6FjmD","List","ascending","Positive","G1461",1,0,419.69,419.71,419.72,419.74,419.75,419.84,0.00749999999999886,0.0324999999999989,0.0599999999999739,0.0749999999999744,0.0854999999999762,0.260499999999922,-0.268124958212509
"pb405xfSmXTuwatIw1yn","List","descending","Negative","G1190",2,0,3.75,3.78,3.8,3.83,3.85,3.837,0.00435000000000001,0.0142500000000001,0.0185000000000002,0.00525000000000009,0.000649999999999996,0.0430000000000004,-0.918484942995938
"pb405xfSmXTuwatIw1yn","List","descending","Negative","M811",2,0,20,25,30,35,40,118,4.9,23.25,44,62.25,74.1,208.5,-0.703626405808626
"r4qNysPnR4M81e9YnX3c","Separate","ascending","Negative","G1210",1,0,60,70,80,90,99,96.615,1.83075,6.65375,8.3075,4.96125,0.11925,21.8725,1.37455008765766
"r4qNysPnR4M81e9YnX3c","Separate","ascending","Negative","G1461",1,0,410,416,418,420,430,419.84,0.491999999999999,0.959999999999994,0.919999999999987,0.0400000000000063,0.508000000000002,2.91999999999999,-0.129539293013684
"cW8yUwiy6OjoHl613iHH","Separate","ascending","Negative","G1190",2,0,10,15,50,74,3,3.837,5.85485,8.37225,23.0815,17.54075,0.79515,55.6445,5
"cW8yUwiy6OjoHl613iHH","Separate","ascending","Negative","M811",2,0,5,10,25,50,75,118,5.65,27,46.5,51,40.85,171,-1.16778755966491
"cESXJVyUmp2icdHWBiGc","Separate","descending","Positive","G1461",1,0,419.56,419.57,491.58,491.58,491.59,419.84,0.0139999999999986,0.0674999999999955,35.87,17.935,3.5875,57.474,2.71325159973177
"NQPS0aQApEiZG26aqv6a","Separate","ascending","Positive","G1190",2,0,3.65,3.85,4,4.2,4.5,3.837,0.00935000000000001,0.00974999999999993,0.0814999999999999,0.09075,0.03315,0.2245,-0.361462045038308
"NQPS0aQApEiZG26aqv6a","Separate","ascending","Positive","M811",2,0,50,70,90,105,120,118,3.4,12,14,9.75,0.1,39.25,-2.79854041354665
"q6uo7ZKmTFwwSNy7PLr8","Separate","descending","Positive","G1190",2,0,3.7,3.75,3.85,3.98,4.12,3.837,0.00685,0.02175,0.00649999999999995,0.0357499999999999,0.01415,0.085,-0.789587082311529
"q6uo7ZKmTFwwSNy7PLr8","Separate","descending","Positive","M811",2,0,18,23,25,29,32,118,5,23.75,46.5,66.75,81.7,223.7,-0.515486418112212
"zmmkaj9OkK5HIBg8YnTR","List","descending","Positive","G1190",2,0,4.6,3.5,3.25,3,2,3.837,0.724849999999999,0.08425,0.2935,0.62775,1.74515,3.4755,5
"zmmkaj9OkK5HIBg8YnTR","List","descending","Positive","M811",2,0,3,6,8,10,12,118,5.75,28,55,81,100.7,270.45,0.0631678203619552
"eJezQ97RF7ZVGXt8Kwxz","Separate","ascending","Negative","G1210",1,0,85,90,125,150,175,96.615,0.58075,1.65375,14.1925,13.34625,3.91925,33.6925,2.56855470658294
"eJezQ97RF7ZVGXt8Kwxz","Separate","ascending","Negative","G1461",1,0,420,450,475,490,500,419.84,0.152000000000024,22.62,27.58,17.54,4.008,71.9000000000001,3.46498568740171
"rMVxNJ2zStCRsjL9mpvR","List","descending","Positive","G1210",1,0,93,94.5,95.5,95.75,96.5,96.615,0.18075,0.528749999999999,0.557499999999997,0.648749999999996,0.109249999999995,2.02499999999999,-0.63035741438291
"rMVxNJ2zStCRsjL9mpvR","List","descending","Positive","G1461",1,0,419.7,419.75,419.8,419.89,420,419.84,0.00699999999999932,0.0224999999999937,0.0199999999999818,0.0125000000000028,0.00800000000000126,0.069999999999979,-0.278051850192343
"2kXHVLEOjzWidnSYk5Pf","List","ascending","Negative","G1190",2,0,3.67,3.675,3.681,3.7,3.735,3.837,0.00835000000000001,0.0405000000000001,0.0780000000000001,0.10275,0.0969000000000003,0.3265,-0.0484243833761661
"2kXHVLEOjzWidnSYk5Pf","List","ascending","Negative","M811",2,0,20,25,28,34,38,118,4.9,23.25,45,63,76,212.15,-0.658448053499947
"BPlxMldvQI0yorUhVfBz","Separate","descending","Negative","G1190",2,0,3.3,3.5,3.7,3.89,3.89,3.837,0.02685,0.08425,0.0685,0.01325,0.00265,0.1955,-0.45046294884421
"BPlxMldvQI0yorUhVfBz","Separate","descending","Negative","M811",2,0,3.5,3.8,3.8,3.95,4,118,5.725,28.55,57.1,85.5375,108.3,285.2125,0.245892594596712
"juviG472YCIze1qKk6ex","Separate","ascending","Negative","G1210",1,0,94,98,101,105,108,96.615,0.13075,1.03875,2.1925,2.09625,0.569250000000001,6.02750000000001,-0.226042398541247
"juviG472YCIze1qKk6ex","Separate","ascending","Negative","G1461",1,0,419.84,419.86,419.89,419.9,419.93,419.84,0,0.015000000000029,0.0250000000000057,0.0150000000000006,0.0045000000000016,0.0595000000000368,-0.278599001718787
"b4KvGjr2kecj2vtCGLj6","Separate","ascending","Negative","G1210",1,0,95,97,99,102,105,96.615,0.0807499999999998,0.288750000000004,1.1925,1.34625,0.419250000000001,3.32750000000001,-0.498784570376971
"b4KvGjr2kecj2vtCGLj6","Separate","ascending","Negative","G1461",1,0,419,420,421,422,423,419.84,0.0419999999999988,0.120000000000019,0.580000000000013,0.540000000000006,0.158000000000001,1.44000000000004,-0.206661603408213
"n1Bmym4EEyDPT16HNz8F","List","ascending","Negative","G1190",2,0,3.87,3.83,3.813,3.77,3.791,3.837,0.0313499999999999,0.00175000000000003,0.012,0.0502500000000001,0.0437000000000002,0.13905,-0.623707811597423
"n1Bmym4EEyDPT16HNz8F","List","ascending","Negative","M811",2,0,9000,1000,11000,12000,13000,118,8437.9,661.5,5441,2970.5,644.100000000001,18155,5
"aYnbU9AwWcppEvUAV8CW","Separate","descending","Negative","G1210",1,0,94.5,94.9,95.7,96,96.5,96.615,0.10575,0.428749999999997,0.457499999999996,0.461249999999996,0.109249999999995,1.56249999999998,-0.677077138262178
"aYnbU9AwWcppEvUAV8CW","Separate","descending","Negative","G1461",1,0,420,421,422.5,424,425,419.84,0.152000000000024,0.870000000000019,1.33000000000001,1.04000000000001,0.258000000000002,3.65000000000006,-0.0914992345082691
"gKX7GWh0B9KM5XDp8ZCG","Separate","descending","Positive","G1210",1,0,90,93,96,99,105,96.615,0.33075,0.903749999999999,0.307499999999997,0.596250000000001,0.419250000000001,2.5575,-0.576566597159752
"gKX7GWh0B9KM5XDp8ZCG","Separate","descending","Positive","G1461",1,0,419.78,419.89,419.91,419.93,419.96,419.84,0.00300000000000011,0.0375000000000085,0.035000000000025,0.022500000000008,0.00600000000000023,0.104000000000042,-0.276280121440033
"1sWzgvWusQhYhqFHu3A2","Separate","ascending","Negative","G1210",1,0,30,50,93,96,110,96.615,3.33075,11.65375,1.8075,0.461249999999996,0.669250000000001,17.9225,0.975538391823913
"1sWzgvWusQhYhqFHu3A2","Separate","ascending","Negative","G1461",1,0,300,400,415,420,450,419.84,5.992,4.95999999999999,2.41999999999999,0.0400000000000063,1.508,14.92,0.495776737212246
"tu436rJtSFMzYP6ere4n","List","ascending","Positive","G1210",1,0,80,85,80,90,100,96.615,0.83075,2.90375,8.3075,4.96125,0.16925,17.1725,0.8997766774251
"tu436rJtSFMzYP6ere4n","List","ascending","Positive","G1461",1,0,416,420,425,440,450,419.84,0.191999999999999,0.120000000000019,2.58000000000001,5.04000000000001,1.508,9.44000000000004,0.210215750075741
"r9CXpVweqOehtFgih0nq","List","descending","Positive","G1210",1,0,96,97,98,125,150,96.615,0.0307499999999997,0.288750000000004,0.692500000000003,7.09625,2.66925,10.7775,0.253781792651231
"r9CXpVweqOehtFgih0nq","List","descending","Positive","G1461",1,0,419.6,419.75,419.9,419.95,420.1,419.84,0.0119999999999976,0.0224999999999937,0.0300000000000011,0.0275000000000034,0.0130000000000024,0.104999999999998,-0.276228011770849
"ODVez5QEz4FdbhsLBB1d","List","descending","Positive","G1210",1,0,94.53,94.6,94.75,94.55,93.89,96.615,0.10425,0.50375,0.932499999999997,1.54875,2.58874999999999,5.67799999999999,-0.261347357451095
"ODVez5QEz4FdbhsLBB1d","List","descending","Positive","G1461",1,0,419.89,419.89,419.89,419.89,419.89,419.84,0.0475000000000108,0.0375000000000085,0.0250000000000057,0.0125000000000028,0.00250000000000057,0.125000000000028,-0.275185818387138
